frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
62,2.067,69.900,105.013,162.654,30.317,160.375,28.260,0.000220,-0.006390,0.006089,0.999961,0
63,2.100,70.047,105.191,163.565,29.343,160.340,28.293,0.000217,-0.004569,0.006017,0.999971,0
64,2.133,69.718,104.795,162.603,30.371,160.484,28.159,0.000218,-0.005069,0.006062,0.999969,0
65,2.167,69.778,104.867,163.315,29.611,160.444,28.196,0.000184,-0.004768,0.005155,0.999975,0
66,2.200,69.252,104.235,163.027,29.918,160.712,27.949,0.000149,-0.004568,0.004310,0.999980,0
67,2.233,68.582,103.429,162.491,30.491,160.799,27.869,0.000137,-0.003871,0.004076,0.999984,0
68,2.267,68.619,103.474,162.269,30.728,160.855,27.818,0.000037,-0.001547,0.001261,0.999998,0
69,2.300,69.026,103.963,162.968,29.981,160.700,27.960,0.000110,-0.004512,0.003489,0.999984,0
70,2.333,68.537,103.375,162.408,30.579,160.800,27.868,0.000319,-0.006992,0.008283,0.999941,0
71,2.367,68.379,103.185,161.778,31.253,160.537,28.111,0.000136,-0.003525,0.003949,0.999986,0
72,2.400,68.513,103.346,162.136,30.870,160.756,27.909,0.000149,-0.004508,0.004369,0.999980,0
73,2.433,69.313,104.308,162.826,30.133,160.308,28.322,0.000243,-0.005343,0.006767,0.999963,0
74,2.467,69.980,105.110,163.123,29.816,160.839,27.832,-0.000017,-0.002109,0.000139,0.999998,0
75,2.500,69.047,103.988,162.917,30.036,160.874,27.800,0.000078,-0.003776,0.002750,0.999989,0
76,2.533,69.530,104.569,162.974,29.975,160.823,27.847,0.000121,-0.005098,0.003848,0.999980,0
77,2.567,67.696,102.363,162.411,30.576,160.734,27.929,0.000129,-0.005306,0.004088,0.999978,0
78,2.600,68.327,103.122,162.819,30.140,160.903,27.774,0.000155,-0.004987,0.004799,0.999976,0
79,2.633,68.503,103.334,162.531,30.448,160.979,27.703,0.000107,-0.004581,0.003609,0.999983,0
80,2.667,68.380,103.186,162.632,30.340,160.890,27.785,0.000102,-0.005013,0.003626,0.999981,0
81,2.700,68.056,102.796,162.628,30.344,161.023,27.663,0.000085,-0.004079,0.003026,0.999987,0
82,2.733,67.796,102.483,162.700,30.268,161.231,27.471,0.000030,-0.003372,0.001605,0.999993,0
83,2.767,68.713,103.586,162.581,30.395,160.666,27.992,0.000111,-0.004110,0.003619,0.999985,0
84,2.800,69.256,104.240,162.915,30.038,160.592,28.060,0.000112,-0.003734,0.003527,0.999987,0
85,2.833,68.989,103.919,163.203,29.730,160.720,27.942,0.000111,-0.002966,0.003461,0.999990,0
86,2.867,69.130,104.087,162.725,30.241,160.111,28.504,0.000128,-0.002833,0.003827,0.999989,0
87,2.900,67.614,102.265,161.820,31.207,160.625,28.030,0.000253,-0.005556,0.007295,0.999958,0
88,2.933,67.192,101.757,161.857,31.169,160.651,28.006,0.000258,-0.005521,0.007433,0.999957,0
89,2.967,68.946,103.867,161.954,31.065,159.790,28.799,0.000295,-0.006692,0.008392,0.999942,0
90,3.000,68.828,103.725,162.113,30.895,160.034,28.574,0.000159,-0.004243,0.004512,0.999981,0
91,3.033,67.778,102.462,161.704,31.332,159.445,29.118,0.000232,-0.004686,0.006454,0.999968,0
92,3.067,67.351,101.948,161.376,31.683,159.285,29.265,0.000242,-0.006637,0.006717,0.999955,0
93,3.100,69.087,104.036,162.122,30.886,159.024,29.506,0.000415,-0.007896,0.010500,0.999914,0
94,3.133,69.604,104.658,162.869,30.086,158.707,29.798,0.000275,-0.005514,0.007150,0.999959,0
95,3.167,68.632,103.489,162.494,30.487,157.757,30.674,0.000315,-0.005440,0.008106,0.999952,0
96,3.200,69.680,104.750,162.589,30.386,156.968,31.402,0.000253,-0.004291,0.006515,0.999970,0
97,3.233,71.527,106.970,164.046,28.829,156.166,32.141,0.000171,-0.001713,0.004392,0.999989,0
98,3.267,68.414,103.227,161.839,31.187,155.145,33.083,0.000241,-0.001996,0.005952,0.999980,0
99,3.300,70.908,106.226,163.938,28.944,152.937,35.118,0.000390,-0.001177,0.008872,0.999960,0
100,3.333,65.741,100.011,159.985,33.169,152.285,35.720,0.000515,-0.000405,0.012755,0.999918,0
101,3.367,65.829,100.118,160.012,33.140,149.951,37.871,0.000903,-0.003889,0.020018,0.999792,0
102,3.400,64.347,98.335,159.450,33.741,148.017,39.655,0.000889,-0.004297,0.018809,0.999813,0
103,3.433,61.423,94.819,155.986,37.442,147.909,39.754,0.000571,-0.000965,0.011035,0.999938,0
104,3.467,59.225,92.176,157.293,36.045,147.037,40.558,0.000470,-0.000411,0.008188,0.999966,0
105,3.500,55.324,87.484,153.256,40.359,146.316,41.222,0.000977,-0.005893,0.017164,0.999835,0
106,3.533,51.329,82.680,151.797,41.918,144.845,42.579,0.001678,-0.010828,0.026885,0.999578,0
107,3.567,45.228,75.342,147.067,46.973,143.292,44.011,0.002287,-0.015354,0.034220,0.999294,0
108,3.600,41.834,71.260,144.925,49.262,142.283,44.941,0.002551,-0.016071,0.038863,0.999112,0
109,3.633,34.772,62.767,141.929,52.463,143.319,43.987,0.002820,-0.020485,0.039292,0.999014,0
110,3.667,31.599,58.951,140.565,53.921,142.921,44.353,0.003046,-0.023192,0.040777,0.998894,0
111,3.700,29.097,55.943,139.871,54.662,142.705,44.552,0.003198,-0.024703,0.042262,0.998796,0
112,3.733,26.407,52.707,138.875,55.726,143.098,44.190,0.003240,-0.024801,0.043597,0.998736,0
113,3.767,24.950,50.955,138.618,56.001,143.146,44.146,0.003387,-0.027609,0.043854,0.998651,0
114,3.800,24.669,50.617,138.831,55.774,143.144,44.148,0.002919,-0.024448,0.037464,0.998995,0
115,3.833,24.619,50.556,138.807,55.799,142.616,44.635,0.003399,-0.027971,0.042368,0.998705,0
116,3.867,24.355,50.239,139.239,55.337,143.034,44.249,0.003519,-0.029316,0.044370,0.998579,0
117,3.900,24.435,50.336,139.360,55.209,142.581,44.667,0.003809,-0.031949,0.046454,0.998402,0
118,3.933,23.862,49.647,139.463,55.099,142.544,44.701,0.004063,-0.031686,0.047572,0.998357,0
119,3.967,23.397,49.087,138.653,55.964,141.685,45.493,0.004938,-0.036700,0.054775,0.997812,0
120,4.000,24.596,50.529,139.173,55.408,141.946,45.253,0.004107,-0.029565,0.046317,0.998481,0
121,4.033,24.811,50.788,136.931,57.804,140.407,46.671,0.005004,-0.032934,0.052663,0.998057,0
122,4.067,25.003,51.019,136.504,58.260,140.146,46.912,0.005147,-0.032021,0.055228,0.997947,0
123,4.100,27.561,54.096,136.613,58.144,139.496,47.511,0.005568,-0.028400,0.060599,0.997743,0
124,4.133,29.690,56.656,135.837,58.973,138.474,48.453,0.006141,-0.027787,0.064732,0.997497,0
125,4.167,31.885,59.296,134.483,60.420,137.942,48.944,0.005720,-0.022250,0.059284,0.997977,0
126,4.200,30.462,57.585,132.084,62.983,138.724,48.223,0.006769,-0.025253,0.067800,0.997356,0
127,4.233,26.979,53.396,129.187,66.079,137.223,49.607,0.007404,-0.024637,0.070306,0.997194,0
128,4.267,29.094,55.939,129.195,66.071,134.644,51.985,0.007812,-0.023164,0.069875,0.997256,0
129,4.300,29.573,56.514,127.218,68.183,131.837,54.573,0.008584,-0.020927,0.073967,0.997004,0
130,4.333,31.424,58.740,123.815,71.820,125.580,60.342,0.009978,-0.024004,0.081864,0.996304,0
131,4.367,37.508,66.058,120.002,75.894,120.133,65.365,0.010852,-0.026393,0.083977,0.996059,0
132,4.400,25.171,51.221,123.839,71.794,140.380,46.696,0.012942,-0.031371,0.097485,0.994658,0
133,4.433,24.225,50.083,122.518,73.205,137.390,49.453,0.016247,-0.036970,0.114182,0.992639,0
134,4.467,25.851,52.039,123.089,72.595,136.581,50.199,0.018696,-0.037858,0.122496,0.991570,0
135,4.500,28.782,55.563,119.047,76.914,126.589,59.412,0.021797,-0.043642,0.136177,0.989483,0
136,4.533,42.611,72.195,108.446,88.243,107.209,77.281,0.023685,-0.048399,0.140412,0.988626,0
137,4.567,33.698,61.475,109.663,86.942,113.717,71.280,0.022813,-0.050776,0.139904,0.988599,0
138,4.600,33.467,61.198,106.153,90.692,111.419,73.399,0.019991,-0.047141,0.126598,0.990632,0
139,4.633,28.361,55.058,109.084,87.561,120.271,65.238,0.021892,-0.053152,0.141102,0.988325,0
140,4.667,29.287,56.171,110.053,86.525,120.122,65.375,0.031498,-0.070278,0.172937,0.981917,0
141,4.700,28.962,55.780,112.888,83.496,124.987,60.889,0.035678,-0.073552,0.186016,0.979140,0
142,4.733,28.979,55.800,112.774,83.617,124.232,61.585,0.038466,-0.076466,0.193354,0.977388,0
143,4.767,31.842,59.244,112.009,84.435,122.910,62.804,0.945553,0.118620,-0.300604,0.038680,0
144,4.800,37.881,66.506,115.946,80.228,129.762,56.486,0.042511,-0.081893,0.198950,0.975656,0
145,4.833,39.388,68.319,115.819,80.363,128.928,57.255,0.043986,-0.086719,0.202873,0.974365,0
146,4.867,36.694,65.078,113.647,82.684,124.427,61.405,0.934054,0.137111,-0.325811,0.050898,0
147,4.900,32.423,59.942,113.207,83.154,124.607,61.239,0.926917,0.141191,-0.342579,0.059409,0
148,4.933,27.835,54.425,111.231,85.266,122.815,62.891,0.923135,0.148446,-0.349319,0.061342,0
149,4.967,28.027,54.656,109.497,87.120,117.530,67.764,0.916572,0.162034,-0.359334,0.067233,0
150,5.000,26.357,52.647,111.099,85.407,122.102,63.549,0.914293,0.166359,-0.362972,0.068146,0
151,5.033,27.238,53.706,111.195,85.305,125.231,60.664,0.919184,0.161770,-0.353936,0.060500,0
152,5.067,26.138,52.383,109.183,87.454,119.802,65.669,0.915925,0.167394,-0.359464,0.062022,0
153,5.100,23.135,48.772,107.839,88.891,114.773,70.306,0.914004,0.163633,-0.365526,0.064896,0
154,5.133,22.191,47.637,107.026,89.760,113.195,71.762,0.913629,0.165199,-0.365647,0.065529,0
155,5.167,24.875,50.865,107.542,89.208,111.765,73.080,0.918015,0.158703,-0.357775,0.063710,0
156,5.200,24.893,50.886,109.007,87.643,111.180,73.620,0.915961,0.157919,-0.362771,0.066891,0
157,5.233,25.611,51.750,109.221,87.415,108.373,76.208,0.916870,0.149613,-0.363303,0.070537,0
158,5.267,26.497,52.815,108.749,87.918,107.572,76.946,0.913541,0.164701,-0.364830,0.072214,0
159,5.300,26.339,52.625,112.194,84.237,117.391,67.893,0.910093,0.182324,-0.365279,0.071136,0
160,5.333,27.707,54.271,112.322,84.100,118.943,66.462,0.063220,-0.127110,0.254272,0.956656,0
161,5.367,29.773,56.755,116.028,80.141,125.601,60.323,0.055768,-0.111994,0.227556,0.965694,0
162,5.400,31.693,59.064,117.682,78.373,123.130,62.601,0.056679,-0.114620,0.233894,0.963817,0
163,5.433,33.962,61.793,118.299,77.713,126.680,59.327,0.045667,-0.099814,0.199925,0.973644,0
164,5.467,35.082,63.141,119.404,76.533,127.872,58.229,0.040692,-0.086866,0.185313,0.977987,0
165,5.500,29.812,56.803,119.598,76.325,127.635,58.448,0.036435,-0.079630,0.176731,0.980356,0
166,5.533,36.294,64.598,117.921,78.117,120.761,64.785,0.031715,-0.071017,0.167738,0.982759,0
167,5.567,50.366,81.521,118.104,77.922,111.791,73.056,0.028766,-0.059897,0.154953,0.985685,0
168,5.600,52.655,84.274,120.834,75.005,114.145,70.886,0.024233,-0.042210,0.129334,0.990406,0
169,5.633,55.616,87.836,121.366,74.437,110.962,73.821,0.025548,-0.045585,0.135801,0.989357,0
170,5.667,47.379,77.930,121.351,74.452,114.589,70.476,0.022430,-0.042577,0.126739,0.990768,0
171,5.700,41.913,71.356,120.994,74.834,117.352,67.929,0.019458,-0.039355,0.113028,0.992621,0
172,5.733,25.324,51.405,126.609,68.834,129.139,57.061,0.020635,-0.047428,0.122504,0.991119,0
173,5.767,27.215,53.679,128.785,66.508,131.032,55.315,0.018733,-0.046485,0.118030,0.991745,0
174,5.800,24.690,50.643,129.279,65.980,132.774,53.709,0.014508,-0.037521,0.100066,0.994167,0
175,5.833,24.830,50.811,129.614,65.622,131.567,54.822,0.015676,-0.046240,0.109951,0.992737,0
176,5.867,23.775,49.542,131.410,63.704,133.656,52.896,0.015952,-0.049809,0.113920,0.992112,0
177,5.900,23.916,49.712,132.173,62.889,135.259,51.418,0.015194,-0.051048,0.113053,0.992160,0
178,5.933,23.774,49.541,132.397,62.649,134.719,51.916,0.015534,-0.054606,0.117592,0.991438,0
179,5.967,23.484,49.192,132.639,62.390,135.407,51.281,0.013684,-0.051690,0.110250,0.992465,0
180,6.000,23.873,49.660,133.636,61.325,135.254,51.423,0.014249,-0.057292,0.113829,0.991745,0
181,6.033,23.233,48.890,134.478,60.425,136.376,50.388,0.012807,-0.053612,0.106839,0.992747,0
182,6.067,23.809,49.583,134.638,60.254,136.754,50.039,0.011854,-0.051282,0.103324,0.993254,0
183,6.100,23.721,49.477,133.963,60.975,135.511,51.185,0.012752,-0.058140,0.110036,0.992144,0
184,6.133,23.481,49.189,133.577,61.387,136.439,50.329,0.011359,-0.053238,0.103414,0.993148,0
185,6.167,22.901,48.490,134.089,60.841,137.569,49.288,0.011307,-0.054735,0.102892,0.993121,0
186,6.200,22.573,48.096,134.295,60.621,138.106,48.792,0.011112,-0.054033,0.101535,0.993301,0
187,6.233,21.712,47.061,135.799,59.014,139.298,47.693,0.010699,-0.054371,0.100478,0.993395,0
188,6.267,21.874,47.256,135.054,59.809,139.168,47.814,0.009496,-0.050801,0.091520,0.994461,0
189,6.300,21.706,47.053,136.025,58.772,140.501,46.584,0.008690,-0.047717,0.086165,0.995100,0
190,6.333,21.902,47.290,135.527,59.304,139.532,47.478,0.009355,-0.050610,0.091112,0.994510,0
191,6.367,21.911,47.301,135.704,59.115,139.336,47.659,0.009086,-0.050528,0.091034,0.994524,0
192,6.400,21.297,46.562,136.950,57.783,140.997,46.127,0.008196,-0.046654,0.084385,0.995307,0
193,6.433,21.298,46.563,136.232,58.551,140.004,47.042,0.008694,-0.049670,0.088240,0.994822,0
194,6.467,21.408,46.695,137.189,57.528,140.910,46.207,0.008531,-0.047760,0.085698,0.995139,0
195,6.500,21.079,46.300,137.327,57.381,141.221,45.921,0.008788,-0.048226,0.088446,0.994874,0
196,6.533,20.968,46.166,136.941,57.793,141.392,45.763,0.008954,-0.048126,0.088699,0.994855,0
197,6.567,22.157,47.597,137.149,57.571,141.643,45.531,0.008302,-0.042238,0.083795,0.995553,0
198,6.600,23.872,49.658,136.441,58.327,140.166,46.893,0.009144,-0.043964,0.090478,0.994886,0
199,6.633,23.902,49.694,136.738,58.010,140.694,46.406,0.011211,-0.050049,0.105628,0.993082,0
200,6.667,23.445,49.145,133.760,61.192,139.589,47.425,0.010540,-0.045379,0.100606,0.993835,0
201,6.700,24.358,50.243,133.967,60.971,139.483,47.523,0.011225,-0.046326,0.106317,0.993189,0
202,6.733,24.244,50.106,132.401,62.645,137.277,49.557,0.982767,0.070536,-0.170374,0.012876,0
203,6.767,22.578,48.102,129.465,65.782,136.505,50.269,0.982268,0.070364,-0.173302,0.012809,0
204,6.800,23.610,49.343,128.401,66.919,134.569,52.054,0.980883,0.070050,-0.181051,0.013472,0
205,6.833,22.820,48.393,126.647,68.793,134.080,52.505,0.015574,-0.051400,0.124653,0.990746,0
206,6.867,20.054,45.067,125.170,70.371,139.685,47.337,0.014861,-0.046619,0.119861,0.991584,0
207,6.900,21.647,46.982,125.779,69.721,141.968,45.232,0.015466,-0.046625,0.118584,0.991728,0
208,6.933,22.464,47.965,123.279,72.392,138.066,48.830,0.017432,-0.047238,0.127745,0.990528,0
209,6.967,23.799,49.570,123.062,72.624,138.426,48.498,0.017783,-0.043541,0.125779,0.990943,0
210,7.000,24.178,50.026,121.796,73.977,134.662,51.968,0.020754,-0.046295,0.138581,0.989051,0
211,7.033,25.994,52.210,117.776,78.272,125.874,60.071,0.967044,0.081822,-0.240119,0.021779,0
212,7.067,26.536,52.862,115.242,80.981,120.341,65.173,0.963379,0.089427,-0.251577,0.024740,0
213,7.100,26.866,53.259,116.006,80.164,123.625,62.145,0.026749,-0.059041,0.159373,0.985088,0
214,7.133,27.800,54.383,111.878,84.575,117.102,68.159,0.027235,-0.060395,0.161093,0.984713,0
215,7.167,26.216,52.478,109.547,87.066,115.830,69.332,0.027387,-0.063471,0.158695,0.984905,0
216,7.200,25.750,51.918,107.904,88.822,113.280,71.683,0.030653,-0.067149,0.165444,0.983453,0
217,7.233,27.028,53.454,109.294,87.336,115.939,69.232,0.033993,-0.070182,0.178048,0.980927,0
218,7.267,28.022,54.649,111.559,84.916,119.536,65.915,0.042518,-0.085728,0.195034,0.976117,0
219,7.300,29.686,56.651,113.846,82.472,122.888,62.825,0.045981,-0.088330,0.201998,0.974310,0
220,7.333,30.378,57.483,113.351,83.001,122.252,63.411,0.047338,-0.091964,0.206606,0.972942,0
221,7.367,30.240,57.317,118.464,77.537,127.994,58.116,0.052822,-0.092644,0.218316,0.970034,0
222,7.400,31.688,59.058,120.039,75.854,130.115,56.161,0.056894,-0.098872,0.228460,0.966847,0
223,7.433,28.260,54.936,115.738,80.450,125.355,60.550,0.060664,-0.104024,0.240796,0.963076,0
224,7.467,27.457,53.970,114.623,81.642,124.579,61.265,0.060940,-0.106934,0.247068,0.961150,0
225,7.500,23.883,49.672,113.161,83.204,122.258,63.405,0.919730,0.145073,-0.359311,0.062815,0
226,7.533,24.953,50.959,112.000,84.445,117.425,67.861,0.911048,0.161845,-0.372420,0.071424,0
227,7.567,26.380,52.675,111.293,85.200,113.896,71.115,0.909806,0.162993,-0.373969,0.076379,0
228,7.600,26.550,52.879,111.937,84.512,114.608,70.459,0.909723,0.164706,-0.373997,0.073497,0
229,7.633,28.777,55.557,111.262,85.233,113.330,71.637,0.909529,0.174568,-0.370964,0.068320,0
230,7.667,30.903,58.114,110.317,86.243,112.391,72.502,0.068414,-0.120969,0.248410,0.958634,0
231,7.700,31.361,58.665,113.612,82.722,115.957,69.214,0.072837,-0.120769,0.259909,0.955278,0
232,7.733,32.392,59.906,114.646,81.617,115.147,69.962,0.077510,-0.123081,0.262485,0.953910,0
233,7.767,31.393,58.704,112.569,83.837,110.890,73.887,0.081251,-0.131412,0.271533,0.949947,0
234,7.800,31.846,59.249,112.957,83.422,111.164,73.634,0.080484,-0.129496,0.266764,0.951625,0
235,7.833,31.570,58.916,113.583,82.754,112.037,72.830,0.081425,-0.130620,0.266862,0.951364,0
236,7.867,31.461,58.785,114.410,81.870,111.367,73.447,0.083844,-0.133648,0.281315,0.946557,0
237,7.900,31.972,59.400,115.224,81.000,112.730,72.190,0.082057,-0.131227,0.275154,0.948861,0
238,7.933,33.364,61.074,117.006,79.095,114.138,70.892,0.081983,-0.130631,0.274204,0.949224,0
239,7.967,32.970,60.600,117.179,78.910,114.024,70.997,0.082423,-0.133167,0.279007,0.947433,0
240,8.000,32.254,59.739,117.055,79.043,113.853,71.155,0.893852,0.191716,-0.397377,0.079777,0
241,8.033,28.172,54.830,113.371,82.980,110.603,74.151,0.898769,0.184683,-0.389316,0.080869,0
242,8.067,26.735,53.102,113.142,83.224,113.479,71.500,0.900948,0.184619,-0.384755,0.078562,0
243,8.100,25.440,51.545,112.504,83.907,116.452,68.758,0.905568,0.182595,-0.375858,0.073057,0
244,8.133,25.301,51.377,114.397,81.884,120.289,65.220,0.070646,-0.128248,0.264874,0.953102,0
245,8.167,30.311,57.402,117.737,78.314,121.730,63.892,0.069245,-0.125334,0.258516,0.955336,0
246,8.200,29.048,55.884,116.567,79.565,123.673,62.101,0.057394,-0.112129,0.221885,0.966902,0
247,8.233,29.639,56.594,117.041,79.057,123.018,62.704,0.054742,-0.107284,0.218699,0.968331,0
248,8.267,31.290,58.580,115.502,80.702,120.493,65.032,0.048284,-0.099289,0.199510,0.973656,0
249,8.300,33.296,60.992,115.544,80.658,119.686,65.776,0.038215,-0.077066,0.175603,0.980696,0
250,8.333,37.353,65.871,115.505,80.699,116.296,68.902,0.034905,-0.067596,0.165591,0.983256,0
251,8.367,40.192,69.285,113.912,82.401,112.094,72.776,0.032202,-0.062123,0.153100,0.985730,0
252,8.400,47.620,78.219,115.422,80.788,110.461,74.282,0.027711,-0.048221,0.136309,0.989104,0
253,8.433,31.742,59.123,118.811,77.167,119.356,66.081,0.030515,-0.055682,0.154304,0.985981,0
254,8.467,24.872,50.862,122.079,73.675,129.687,56.555,0.026364,-0.050434,0.141893,0.988245,0
255,8.500,22.993,48.602,123.846,71.786,133.821,52.743,0.024106,-0.051354,0.137698,0.988848,0
256,8.533,22.608,48.138,123.843,71.789,130.195,56.087,0.023041,-0.052758,0.139787,0.988507,0
257,8.567,24.068,49.894,126.948,68.471,132.236,54.205,0.020840,-0.051419,0.132649,0.989609,0
258,8.600,24.715,50.672,127.288,68.108,130.895,55.441,0.018296,-0.048304,0.127821,0.990451,0
259,8.633,24.153,49.997,127.121,68.286,128.076,58.041,0.021058,-0.061325,0.144279,0.987410,0
