frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
0,0.000,71.116,106.476,151.549,42.183,156.084,32.217,0.000193,-0.013887,0.006870,0.999880,0
1,0.033,71.670,107.143,150.952,42.821,155.517,32.739,0.000289,-0.015204,0.009111,0.999843,0
2,0.067,71.256,106.645,150.956,42.816,155.915,32.372,0.000155,-0.011758,0.005628,0.999915,0
3,0.100,71.821,107.324,150.596,43.202,155.351,32.893,0.000294,-0.014499,0.008884,0.999855,0
4,0.133,72.383,108.000,151.604,42.125,156.046,32.252,0.000183,-0.014923,0.006524,0.999867,0
5,0.167,72.706,108.389,151.955,41.750,155.937,32.352,0.000164,-0.015295,0.006277,0.999863,0
6,0.200,70.896,106.212,151.256,42.496,155.894,32.392,0.000211,-0.015587,0.007117,0.999853,0
7,0.233,69.965,105.093,151.242,42.511,156.280,32.036,0.000146,-0.012566,0.005641,0.999905,0
8,0.267,71.392,106.809,151.396,42.347,155.717,32.555,0.000264,-0.015762,0.008282,0.999841,0
9,0.300,71.409,106.829,151.197,42.559,156.036,32.261,0.000064,-0.010995,0.003395,0.999934,0
10,0.333,70.888,106.202,150.852,42.928,155.731,32.542,0.000283,-0.015386,0.008557,0.999845,0
11,0.367,68.972,103.897,150.082,43.751,155.628,32.637,0.000557,-0.018740,0.015032,0.999711,0
12,0.400,71.778,107.273,150.663,43.130,155.480,32.774,0.000458,-0.018816,0.012165,0.999749,0
13,0.433,70.906,106.224,150.360,43.454,155.225,33.009,0.000508,-0.017777,0.013877,0.999746,0
14,0.467,71.056,106.404,151.611,42.117,156.065,32.234,0.000204,-0.016248,0.007180,0.999842,0
15,0.500,70.982,106.315,150.861,42.918,155.825,32.455,0.000296,-0.016713,0.008959,0.999820,0
16,0.533,72.277,107.872,151.642,42.084,155.507,32.748,0.000297,-0.016756,0.009223,0.999817,0
17,0.567,71.791,107.287,151.640,42.086,155.344,32.899,0.000403,-0.018275,0.011286,0.999769,0
18,0.600,70.260,105.447,150.380,43.433,156.100,32.202,0.000076,-0.012398,0.003798,0.999916,0
19,0.633,72.141,107.709,150.965,42.807,155.355,32.889,0.000291,-0.016777,0.008722,0.999821,0
20,0.667,71.661,107.131,150.233,43.590,155.338,32.904,0.000196,-0.014152,0.006422,0.999879,0
21,0.700,72.821,108.526,151.290,42.460,155.498,32.757,0.000315,-0.017452,0.009095,0.999806,0
22,0.733,72.722,108.408,151.393,42.350,155.832,32.449,0.000093,-0.011741,0.004022,0.999923,0
23,0.767,71.491,106.927,152.246,41.439,156.530,31.806,0.000041,-0.011177,0.003107,0.999933,0
24,0.800,71.237,106.622,151.563,42.168,156.038,32.259,0.000208,-0.013880,0.006855,0.999880,0
25,0.833,73.084,108.844,151.597,42.132,155.570,32.690,0.000173,-0.013271,0.005839,0.999895,0
26,0.867,72.766,108.461,152.677,40.978,155.820,32.460,-0.000003,-0.009396,0.001661,0.999954,0
27,0.900,71.701,107.179,152.149,41.542,156.270,32.045,-0.000031,-0.010796,0.001329,0.999941,0
28,0.933,72.511,108.153,152.332,41.346,156.303,32.014,-0.000005,-0.010616,0.001712,0.999942,0
29,0.967,71.642,107.109,151.230,42.524,156.271,32.044,0.000180,-0.014379,0.006148,0.999878,0
30,1.000,73.972,109.910,153.628,39.961,156.988,31.383,0.000318,-0.015030,0.009447,0.999842,0
31,1.033,73.845,109.758,153.381,40.226,157.597,30.822,0.000155,-0.011775,0.005718,0.999914,0
32,1.067,76.114,112.487,155.946,37.484,159.694,28.888,0.000014,-0.010244,0.002213,0.999945,0
33,1.100,79.055,116.024,157.831,35.470,161.244,27.459,-0.000056,-0.008844,-0.000020,0.999961,0
34,1.133,82.071,119.651,158.749,34.489,162.741,26.078,-0.000029,-0.011379,0.001003,0.999935,0
35,1.167,84.185,122.194,159.477,33.712,163.567,25.317,-0.000052,-0.005789,-0.000860,0.999983,0
36,1.200,89.258,128.294,160.873,32.220,163.818,25.085,-0.000046,-0.004423,-0.001321,0.999989,0
37,1.233,91.751,131.293,162.766,30.197,165.336,23.686,-0.000159,0.001239,-0.006929,0.999975,0
38,1.267,94.283,134.338,163.169,29.766,166.733,22.398,-0.000231,0.003344,-0.010224,0.999942,0
39,1.300,95.329,135.596,164.036,28.840,167.530,21.663,-0.000225,-0.002147,-0.006618,0.999976,0
40,1.333,97.898,138.685,165.236,27.558,168.186,21.058,-0.000202,-0.004237,-0.005490,0.999976,0
41,1.367,100.241,141.503,164.819,28.003,168.644,20.635,0.000018,-0.006668,0.000109,0.999978,0
42,1.400,100.518,141.836,165.537,27.236,168.797,20.495,-0.000151,-0.001411,-0.004740,0.999988,0
43,1.433,97.929,138.723,164.357,28.497,168.762,20.527,-0.000192,-0.000623,-0.005379,0.999985,0
44,1.467,100.305,141.580,165.838,26.914,169.578,19.775,-0.000193,-0.002692,-0.005255,0.999983,0
45,1.500,99.717,140.874,165.229,27.565,169.890,19.487,-0.000182,-0.001400,-0.005324,0.999985,0
46,1.533,101.405,142.904,165.821,26.933,170.200,19.201,-0.000303,0.004599,-0.010635,0.999933,0
47,1.567,102.407,144.108,165.587,27.183,170.651,18.785,-0.000404,0.003795,-0.013101,0.999907,0
48,1.600,103.307,145.190,166.511,26.195,170.505,18.920,-0.000406,0.007121,-0.014867,0.999864,0
49,1.633,102.872,144.668,166.162,26.568,170.501,18.923,-0.000429,0.012083,-0.019299,0.999741,0
50,1.667,103.875,145.873,165.964,26.779,170.984,18.478,0.999691,0.022631,-0.010229,-0.000538,0
51,1.700,102.621,144.365,165.783,26.973,171.247,18.236,0.999771,0.020004,-0.007593,-0.000570,0
52,1.733,102.876,144.672,166.166,26.564,171.642,17.872,0.999765,0.019763,-0.008904,-0.000538,0
53,1.767,103.284,145.163,166.204,26.523,171.372,18.121,0.999779,0.019424,-0.008043,-0.000586,0
54,1.800,103.242,145.112,166.984,25.689,171.313,18.175,0.999715,0.021097,-0.011160,-0.000578,0
55,1.833,102.628,144.374,166.214,26.512,170.951,18.509,0.999827,0.017580,-0.006079,-0.000592,0
56,1.867,100.286,141.558,166.336,26.382,170.670,18.767,0.999709,0.021820,-0.010297,-0.000660,0
57,1.900,102.962,144.775,165.993,26.749,169.749,19.617,-0.000625,0.014954,-0.024025,0.999599,0
58,1.933,101.943,143.550,165.405,27.377,169.042,20.269,0.999617,0.024018,-0.013764,-0.000728,0
59,1.967,101.159,142.607,163.648,29.255,167.565,21.631,-0.000424,0.012025,-0.013235,0.999840,0
60,2.000,102.106,143.746,164.518,28.325,167.940,21.285,-0.000672,0.011444,-0.017914,0.999774,0
61,2.033,100.513,141.830,163.601,29.305,166.326,22.773,-0.000558,0.011951,-0.014288,0.999826,0
62,2.067,100.400,141.695,164.062,28.813,165.645,23.401,-0.000551,0.011949,-0.013900,0.999832,0
63,2.100,99.403,140.496,162.720,30.247,164.863,24.122,-0.000613,0.012280,-0.014522,0.999819,0
64,2.133,98.404,139.293,163.098,29.842,165.038,23.960,-0.000780,0.016844,-0.020038,0.999657,0
65,2.167,96.002,136.406,162.103,30.906,164.092,24.833,-0.000823,0.016726,-0.020031,0.999659,0
66,2.200,96.267,136.724,161.978,31.039,163.194,25.661,-0.000746,0.015951,-0.017542,0.999719,0
67,2.233,94.198,134.235,161.405,31.651,162.760,26.061,-0.000724,0.012053,-0.015526,0.999807,0
68,2.267,91.685,131.213,159.997,33.156,161.812,26.936,-0.000721,0.014217,-0.015309,0.999781,0
