frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
58,1.933,82.384,94.306,168.361,30.239,170.900,22.022,0.999726,0.002300,0.023301,-0.000080,0
59,1.967,83.225,95.227,169.152,29.380,171.163,21.793,0.999754,0.005961,0.021372,-0.000259,0
60,2.000,82.239,94.148,168.634,29.943,171.397,21.589,0.999787,0.008990,0.018576,-0.000327,0
61,2.033,83.171,95.167,168.955,29.593,171.848,21.197,0.999733,0.003408,0.022868,-0.000120,0
62,2.067,81.868,93.741,168.564,30.018,171.833,21.211,0.999688,0.002114,0.024883,-0.000059,0
63,2.100,82.419,94.345,168.503,30.084,171.540,21.465,0.999739,0.003782,0.022540,-0.000111,0
64,2.133,82.038,93.927,168.762,29.804,171.159,21.796,0.999684,0.003137,0.024922,-0.000091,0
65,2.167,82.171,94.074,169.829,28.645,171.269,21.701,0.999688,0.001642,0.024925,-0.000035,0
66,2.200,82.217,94.124,169.594,28.900,171.708,21.318,0.999508,-0.002200,0.031280,0.000145,0
67,2.233,82.403,94.328,169.438,29.069,171.398,21.589,0.999542,-0.001990,0.030189,0.000115,0
68,2.267,82.130,94.028,169.380,29.132,171.068,21.875,0.999518,-0.003519,0.030843,0.000183,0
69,2.300,81.601,93.450,168.733,29.834,171.296,21.677,0.999478,-0.003433,0.032117,0.000195,0
70,2.333,81.012,92.805,168.294,30.311,171.223,21.740,0.999543,-0.002562,0.030124,0.000138,0
71,2.367,81.028,92.823,168.276,30.331,171.334,21.645,0.999514,-0.003222,0.031008,0.000167,0
72,2.400,82.192,94.097,168.974,29.573,171.089,21.857,0.999499,-0.002428,0.031548,0.000134,0
73,2.433,81.809,93.677,168.913,29.639,170.898,22.023,0.999580,-0.000320,0.028967,0.000037,0
74,2.467,80.638,92.396,168.345,30.256,171.560,21.447,0.999597,-0.000877,0.028372,0.000067,0
75,2.500,82.373,94.294,170.003,28.456,171.463,21.532,0.999587,-0.000678,0.028735,0.000060,0
76,2.533,82.383,94.305,169.962,28.501,171.453,21.541,0.999521,-0.001673,0.030917,0.000096,0
77,2.567,83.192,95.190,170.503,27.913,171.205,21.757,0.999561,-0.000897,0.029618,0.000048,0
78,2.600,83.250,95.254,169.529,28.970,171.563,21.445,0.999622,0.000994,0.027491,-0.000044,0
79,2.633,83.937,96.006,170.323,28.109,171.328,21.649,0.999496,-0.001780,0.031687,0.000088,0
80,2.667,83.180,95.177,169.892,28.577,171.169,21.787,0.999539,-0.000303,0.030376,0.000035,0
81,2.700,83.918,95.985,170.253,28.185,171.054,21.887,0.999549,-0.001342,0.029992,0.000071,0
82,2.733,84.013,96.089,170.908,27.474,171.099,21.848,0.999554,-0.000475,0.029860,0.000034,0
83,2.767,84.545,96.671,170.798,27.593,170.893,22.028,0.999584,-0.000249,0.028833,0.000013,0
84,2.800,85.063,97.238,171.154,27.207,170.818,22.093,0.999579,0.000403,0.029024,-0.000019,0
85,2.833,85.068,97.243,171.349,26.995,171.181,21.777,0.999549,0.002094,0.029955,-0.000083,0
86,2.867,84.472,96.592,170.478,27.941,170.792,22.116,0.999497,-0.002328,0.031620,0.000110,0
87,2.900,84.286,96.388,171.373,26.970,171.336,21.642,0.999563,0.000041,0.029546,0.000022,0
88,2.933,84.427,96.542,170.710,27.689,171.131,21.821,0.999554,0.000868,0.029840,-0.000035,0
89,2.967,84.849,97.004,171.555,26.771,171.047,21.894,0.999529,-0.000683,0.030696,0.000044,0
90,3.000,83.373,95.389,171.723,26.589,171.780,21.256,0.999213,-0.003589,0.039502,0.000292,0
91,3.033,84.255,96.354,170.937,27.443,171.722,21.307,0.999233,-0.004014,0.038964,0.000264,0
92,3.067,85.466,97.679,171.491,26.841,171.698,21.328,0.999323,-0.001732,0.036763,0.000114,0
93,3.100,84.855,97.010,171.993,26.296,171.499,21.501,0.999443,-0.000358,0.033370,0.000063,0
94,3.133,83.797,95.853,170.927,27.454,171.528,21.475,0.999334,-0.002398,0.036423,0.000166,0
95,3.167,84.160,96.250,171.380,26.961,171.557,21.450,0.999319,-0.001749,0.036858,0.000138,0
96,3.200,83.955,96.026,170.832,27.557,171.172,21.785,0.999389,-0.001165,0.034926,0.000083,0
97,3.233,85.145,97.328,171.909,26.387,171.349,21.631,0.999373,-0.001568,0.035364,0.000132,0
98,3.267,85.048,97.222,172.301,25.961,171.593,21.419,0.999388,-0.000818,0.034976,0.000094,0
99,3.300,84.694,96.835,172.145,26.131,171.378,21.606,0.999394,-0.000501,0.034818,0.000074,0
100,3.333,85.765,98.006,172.487,25.760,171.282,21.689,0.999185,-0.004919,0.040068,0.000341,0
101,3.367,85.077,97.254,171.814,26.490,171.246,21.721,0.999152,-0.005892,0.040748,0.000385,0
102,3.400,84.421,96.536,171.422,26.916,171.303,21.671,0.999293,-0.003772,0.037410,0.000249,0
103,3.433,84.572,96.700,172.080,26.202,170.867,22.050,0.999384,-0.001127,0.035065,0.000105,0
104,3.467,84.290,96.392,171.906,26.391,171.427,21.563,0.999380,-0.002005,0.035149,0.000154,0
105,3.500,83.861,95.923,171.277,27.074,171.562,21.446,0.999274,-0.004649,0.037824,0.000317,0
106,3.533,84.345,96.453,170.999,27.376,171.523,21.480,0.999342,-0.002547,0.036194,0.000163,0
107,3.567,84.550,96.677,171.412,26.927,171.465,21.530,0.999210,-0.004799,0.039455,0.000320,0
108,3.600,83.956,96.026,171.290,27.060,171.670,21.352,0.999431,-0.000200,0.033741,0.000052,0
109,3.633,83.262,95.267,171.087,27.280,171.200,21.761,0.999461,-0.001144,0.032794,0.000101,0
