frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
100,3.333,78.115,114.893,148.719,45.208,135.331,51.351,0.019285,-0.040878,0.080572,0.995723,0
101,3.367,80.055,117.227,149.359,44.524,135.454,51.238,0.019214,-0.038474,0.082471,0.995665,0
102,3.400,76.856,113.380,147.042,46.999,134.982,51.673,0.020283,-0.042081,0.085376,0.995253,0
103,3.433,78.540,115.405,147.703,46.294,135.131,51.535,0.021016,-0.044566,0.088827,0.994828,0
104,3.467,76.210,112.602,146.504,47.574,134.795,51.846,0.023110,-0.048502,0.096603,0.993872,0
105,3.500,75.535,111.790,145.127,49.046,134.426,52.186,0.022000,-0.045035,0.092252,0.994473,0
106,3.533,76.059,112.421,146.133,47.971,134.483,52.133,0.021550,-0.044208,0.091149,0.994622,0
107,3.567,75.661,111.942,145.075,49.102,134.240,52.358,0.020561,-0.038721,0.089187,0.995050,0
108,3.600,74.432,110.464,144.911,49.276,134.918,51.732,0.021171,-0.041481,0.090333,0.994822,0
109,3.633,74.061,110.018,143.190,51.115,134.707,51.926,0.018676,-0.033715,0.082304,0.995862,0
110,3.667,74.212,110.200,144.959,49.225,135.241,51.434,0.020216,-0.039973,0.086958,0.995204,0
111,3.700,73.771,109.669,143.652,50.622,134.456,52.158,0.021011,-0.040680,0.091176,0.994782,0
112,3.733,72.771,108.466,143.803,50.461,134.750,51.887,0.020983,-0.042078,0.090166,0.994816,0
113,3.767,73.763,109.660,144.275,49.957,135.277,51.401,0.020233,-0.039879,0.087644,0.995148,0
114,3.800,75.338,111.554,145.555,48.588,135.362,51.323,0.020754,-0.041347,0.089846,0.994881,0
115,3.833,72.981,108.719,143.824,50.438,133.938,52.636,0.022656,-0.045984,0.098325,0.993833,0
116,3.867,73.635,109.506,144.531,49.682,134.602,52.023,0.021637,-0.042643,0.094914,0.994336,0
117,3.900,73.429,109.257,144.859,49.332,134.528,52.092,0.022338,-0.046584,0.096412,0.994000,0
118,3.933,74.328,110.339,145.205,48.962,134.494,52.123,0.022525,-0.045673,0.097095,0.993971,0
119,3.967,73.862,109.779,145.621,48.518,134.959,51.694,0.021850,-0.044795,0.094690,0.994258,0
120,4.000,73.184,108.964,144.751,49.448,134.689,51.943,0.021970,-0.043074,0.095654,0.994240,0
121,4.033,73.929,109.859,146.348,47.741,134.907,51.742,0.023320,-0.047775,0.099085,0.993658,0
122,4.067,73.809,109.715,145.132,49.041,133.702,52.853,0.022645,-0.044698,0.096992,0.994023,0
123,4.100,75.668,111.950,145.412,48.742,133.446,53.090,0.022340,-0.044434,0.096086,0.994130,0
124,4.133,75.856,112.177,145.192,48.976,132.777,53.706,0.021121,-0.037250,0.090485,0.994977,0
125,4.167,73.026,108.773,142.210,52.163,130.960,55.382,0.019474,-0.027583,0.085045,0.995805,0
126,4.200,64.898,98.998,136.557,58.203,128.208,57.919,0.023299,-0.036685,0.097330,0.994303,0
127,4.233,75.503,111.752,142.455,51.901,126.129,59.836,0.027033,-0.044186,0.112631,0.992286,0
128,4.267,80.738,118.048,145.072,49.105,125.116,60.770,0.025051,-0.033804,0.107870,0.993274,0
129,4.300,93.733,133.676,147.251,46.776,126.341,59.640,0.017003,-0.009188,0.080142,0.996596,0
130,4.333,93.141,132.965,141.558,52.859,123.516,62.246,0.014124,0.008758,0.071411,0.997308,0
131,4.367,89.603,128.710,138.459,56.171,121.804,63.824,0.015666,0.013803,0.079817,0.996591,0
132,4.400,90.820,130.173,139.071,55.517,123.252,62.489,0.015059,0.025345,0.069408,0.997153,0
133,4.433,89.124,128.133,137.428,57.273,124.066,61.738,0.016251,0.021633,0.068800,0.997264,0
134,4.467,81.958,119.515,132.830,62.186,120.024,65.465,0.028373,-0.009704,0.107378,0.993766,0
135,4.500,78.181,114.973,130.766,64.391,118.393,66.969,0.033867,-0.025520,0.121701,0.991661,0
136,4.533,75.726,112.020,129.942,65.273,117.234,68.038,0.044194,-0.043844,0.145274,0.987431,0
137,4.567,73.372,109.190,128.943,66.340,117.138,68.125,0.046907,-0.047108,0.150479,0.986375,0
138,4.600,72.317,107.921,129.562,65.678,119.998,65.489,0.047596,-0.050572,0.146582,0.986758,0
139,4.633,73.911,109.838,128.252,67.078,118.442,66.923,0.047226,-0.049173,0.144700,0.987124,0
140,4.667,75.127,111.300,129.518,65.725,120.273,65.235,0.044112,-0.044003,0.132350,0.989243,0
141,4.700,74.012,109.959,130.497,64.679,119.315,66.119,0.048022,-0.051179,0.141458,0.987453,0
142,4.733,74.082,110.044,130.235,64.959,117.209,68.061,0.049769,-0.055980,0.149298,0.985951,0
143,4.767,74.204,110.190,132.326,62.725,116.829,68.411,0.053117,-0.065245,0.159127,0.983667,0
144,4.800,75.526,111.780,134.524,60.376,118.363,66.996,0.046536,-0.052960,0.142432,0.987291,0
145,4.833,78.706,115.605,132.249,62.807,116.872,68.371,0.030502,-0.024874,0.103590,0.993841,0
146,4.867,83.256,121.076,133.300,61.684,117.285,67.990,0.017941,0.007614,0.066784,0.997577,0
147,4.900,82.106,119.694,137.896,56.772,119.438,66.005,0.022811,-0.000904,0.078585,0.996646,0
148,4.933,82.501,120.168,147.133,46.902,119.920,65.561,0.031737,-0.014258,0.109858,0.993338,0
149,4.967,78.722,115.624,146.745,47.316,120.187,65.314,0.033194,-0.032703,0.114887,0.992285,0
150,5.000,85.537,123.819,150.095,43.737,124.098,61.709,0.016218,-0.001711,0.058291,0.998166,0
151,5.033,83.035,120.810,149.947,43.895,123.098,62.631,0.016130,-0.008942,0.057098,0.998198,0
152,5.067,76.927,113.464,147.806,46.183,121.010,64.556,0.025373,-0.039216,0.086018,0.995198,0
153,5.100,72.650,108.321,149.138,44.760,123.291,62.453,0.032971,-0.048720,0.108218,0.992385,0
154,5.133,71.336,106.741,148.121,45.846,124.813,61.050,0.026136,-0.038627,0.089436,0.994900,0
155,5.167,69.814,104.910,147.318,46.704,126.015,59.941,0.025865,-0.037188,0.091162,0.994805,0
156,5.200,67.088,101.633,146.619,47.451,126.962,59.068,0.028096,-0.045407,0.098986,0.993655,0
157,5.233,70.219,105.398,148.117,45.851,128.094,58.024,0.027587,-0.046085,0.097433,0.993792,0
158,5.267,70.933,106.256,147.968,46.009,127.230,58.821,0.029709,-0.052046,0.105812,0.992579,0
159,5.300,69.504,104.538,147.517,46.492,127.154,58.891,0.031248,-0.057970,0.111488,0.991581,0
160,5.333,69.335,104.334,147.935,46.045,127.397,58.666,0.031820,-0.058432,0.114996,0.991135,0
161,5.367,70.456,105.683,148.969,44.940,127.902,58.201,0.031030,-0.057268,0.113131,0.991443,0
162,5.400,68.231,103.007,148.401,45.547,127.332,58.726,0.034314,-0.065001,0.123444,0.989626,0
163,5.433,69.982,105.112,148.952,44.958,127.272,58.782,0.033473,-0.062928,0.121851,0.989986,0
164,5.467,68.702,103.573,146.758,47.303,126.363,59.620,0.033023,-0.060739,0.122265,0.990087,0
165,5.500,68.338,103.135,147.450,46.563,127.179,58.868,0.032241,-0.059317,0.120347,0.990433,0
166,5.533,67.793,102.480,147.061,46.979,127.005,59.029,0.032047,-0.058958,0.120331,0.990463,0
167,5.567,68.061,102.802,147.975,46.003,127.128,58.915,0.032573,-0.061197,0.123459,0.989925,0
168,5.600,66.503,100.929,147.050,46.991,127.274,58.780,0.031079,-0.057939,0.118958,0.990720,0
169,5.633,66.112,100.458,146.482,47.598,126.864,59.158,0.031250,-0.057612,0.119362,0.990685,0
170,5.667,64.988,99.107,146.340,47.750,126.488,59.505,0.032463,-0.060866,0.124647,0.989800,0
171,5.700,66.837,101.330,147.296,46.728,126.273,59.703,0.030832,-0.056882,0.119695,0.990700,0
172,5.733,69.133,104.091,149.058,44.846,127.662,58.422,0.028605,-0.052540,0.112070,0.991898,0
173,5.767,69.530,104.569,149.023,44.883,127.819,58.278,0.027423,-0.048689,0.108740,0.992498,0
174,5.800,65.577,99.815,146.578,47.495,126.819,59.199,0.027235,-0.045447,0.108813,0.992649,0
175,5.833,64.929,99.036,147.213,46.817,127.383,58.680,0.024789,-0.041441,0.099557,0.993859,0
176,5.867,63.898,97.795,145.780,48.348,125.828,60.113,0.025541,-0.043917,0.102191,0.993467,0
177,5.900,74.593,110.658,146.115,47.990,124.819,61.044,0.023657,-0.041934,0.095052,0.994307,0
178,5.933,72.118,107.681,141.896,52.498,121.098,64.475,0.023914,-0.035064,0.098367,0.994245,0
179,5.967,54.512,86.508,135.143,59.714,117.553,67.743,0.030759,-0.047480,0.121382,0.990992,0
180,6.000,53.619,85.434,130.039,65.168,113.844,71.163,0.030448,-0.039912,0.121003,0.991382,0
181,6.033,49.626,80.631,125.155,70.387,108.753,75.857,0.035469,-0.047144,0.137376,0.988760,0
182,6.067,73.311,109.115,131.779,63.309,111.323,73.488,0.021679,-0.013923,0.092313,0.995397,0
183,6.100,79.263,116.275,133.920,61.021,110.481,74.264,0.019499,0.002380,0.092256,0.995542,0
184,6.133,75.362,111.582,130.570,64.601,108.770,75.841,0.025055,-0.010212,0.112021,0.993337,0
185,6.167,75.738,112.035,131.817,63.268,109.369,75.289,0.030682,-0.026035,0.125412,0.991288,0
186,6.200,75.434,111.670,132.096,62.971,109.408,75.254,0.036602,-0.030875,0.139632,0.989045,0
187,6.233,70.910,106.229,128.653,66.650,108.819,75.797,0.041956,-0.040304,0.146168,0.987548,0
188,6.267,68.375,103.179,121.054,74.770,104.145,80.106,0.044649,-0.049619,0.155721,0.985543,0
189,6.300,65.851,100.145,120.892,74.943,106.776,77.680,0.050233,-0.054214,0.164384,0.983624,0
190,6.333,67.727,102.401,121.407,74.392,107.769,76.765,0.057145,-0.065229,0.174772,0.980783,0
191,6.367,71.307,106.706,118.524,77.474,108.093,76.466,0.050124,-0.050692,0.154642,0.985395,0
192,6.400,77.398,114.031,114.444,81.833,107.352,77.149,0.044809,-0.046936,0.141584,0.987797,0
193,6.433,76.406,112.838,113.512,82.829,106.709,77.741,0.053309,-0.064213,0.167194,0.982385,0
194,6.467,73.291,109.092,109.879,86.711,104.699,79.595,0.053348,-0.065151,0.167565,0.982258,0
195,6.500,73.138,108.907,114.224,82.068,109.750,74.938,0.065157,-0.081961,0.188546,0.976467,0
196,6.533,76.327,112.743,115.516,80.688,110.967,73.816,0.068051,-0.085230,0.190590,0.975592,0
197,6.567,78.198,114.993,115.965,80.207,110.867,73.908,0.066980,-0.083816,0.192136,0.975486,0
198,6.600,77.337,113.958,113.605,82.729,109.869,74.828,0.055574,-0.070261,0.165648,0.982108,0
199,6.633,80.119,117.304,117.184,78.905,110.981,73.803,0.054072,-0.063369,0.162735,0.983147,0
200,6.667,82.151,119.748,121.012,74.814,110.787,73.982,0.053295,-0.060897,0.157296,0.984230,0
201,6.700,82.267,119.887,128.340,66.984,114.348,70.698,0.058045,-0.070787,0.168701,0.981407,0
202,6.733,89.056,128.051,130.739,64.421,113.474,71.505,0.045380,-0.047712,0.144879,0.987256,0
203,6.767,86.833,125.378,130.560,64.612,113.139,71.813,0.034599,-0.028384,0.116070,0.992232,0
204,6.800,87.885,126.643,129.043,66.233,113.424,71.550,0.018553,-0.003224,0.068822,0.997451,0
205,6.833,93.309,133.167,139.499,55.059,115.340,69.784,0.022412,-0.004940,0.077343,0.996740,0
206,6.867,95.034,135.241,147.971,46.007,117.338,67.942,0.020345,0.011461,0.073079,0.997053,0
207,6.900,86.249,124.676,150.009,43.829,118.323,67.033,0.030181,-0.030269,0.100895,0.993978,0
208,6.933,93.045,132.849,156.690,36.689,120.241,65.265,0.016608,-0.008854,0.057725,0.998155,0
209,6.967,69.172,104.138,144.014,50.235,119.250,66.179,0.027503,-0.040549,0.089781,0.994756,0
210,7.000,61.651,95.093,139.432,55.131,117.640,67.663,0.030357,-0.046005,0.102568,0.993198,0
211,7.033,61.750,95.212,142.527,51.824,119.363,66.074,0.029874,-0.041178,0.104861,0.993185,0
212,7.067,65.773,100.051,147.580,46.424,122.889,62.823,0.031486,-0.051782,0.108990,0.992194,0
213,7.100,72.710,108.393,151.667,42.057,122.813,62.893,0.030403,-0.053986,0.106155,0.992417,0
214,7.133,69.265,104.250,149.720,44.138,123.367,62.383,0.030462,-0.050612,0.108308,0.992361,0
215,7.167,67.988,102.714,149.964,43.877,123.803,61.980,0.032550,-0.056129,0.116336,0.991088,0
216,7.200,66.832,101.324,149.687,44.173,124.207,61.608,0.033835,-0.060057,0.119408,0.990449,0
217,7.233,61.671,95.117,147.344,46.677,124.739,61.118,0.032137,-0.057060,0.116269,0.991056,0
218,7.267,63.927,97.830,146.920,47.130,124.276,61.545,0.030462,-0.054537,0.111895,0.991755,0
219,7.300,63.562,97.392,146.734,47.328,124.004,61.795,0.030412,-0.050990,0.114444,0.991654,0
220,7.333,64.686,98.743,147.036,47.006,123.157,62.576,0.030149,-0.051368,0.114647,0.991619,0
221,7.367,63.541,97.367,145.400,48.754,122.899,62.814,0.029305,-0.050108,0.113411,0.991851,0
222,7.400,65.029,99.155,146.565,47.509,123.152,62.581,0.030159,-0.052775,0.116057,0.991381,0
223,7.433,66.226,100.596,147.634,46.367,123.182,62.553,0.030609,-0.054578,0.118645,0.990963,0
224,7.467,65.531,99.759,146.741,47.321,123.361,62.388,0.030658,-0.054662,0.119793,0.990819,0
225,7.500,61.219,94.574,146.093,48.013,122.800,62.905,0.034642,-0.063511,0.132581,0.988529,0
226,7.533,58.135,90.864,144.530,49.683,121.891,63.743,0.036276,-0.064916,0.137647,0.987686,0
227,7.567,58.190,90.931,145.014,49.166,121.522,64.084,0.036649,-0.069370,0.138822,0.987205,0
228,7.600,51.989,83.474,139.577,54.976,120.547,64.983,0.032855,-0.062423,0.127795,0.989289,0
229,7.633,50.515,81.700,136.398,58.373,116.272,68.924,0.035126,-0.062780,0.138060,0.987808,0
230,7.667,44.151,74.047,131.101,64.034,113.814,71.191,0.040384,-0.067407,0.155876,0.984646,0
231,7.700,45.094,75.181,125.490,70.029,107.148,77.337,0.041965,-0.065588,0.161839,0.983740,0
232,7.733,73.867,109.785,127.782,67.580,105.119,79.208,0.030245,-0.033695,0.127101,0.990856,0
233,7.767,89.873,129.035,135.052,59.811,108.679,75.925,0.020403,-0.003091,0.095412,0.995224,0
234,7.800,79.802,116.922,131.702,63.392,107.973,76.577,0.030581,-0.034665,0.130529,0.990366,0
235,7.833,75.139,111.314,134.811,60.069,110.827,73.945,0.038225,-0.041865,0.144198,0.987924,0
236,7.867,73.493,109.335,130.496,64.680,108.516,76.075,0.041392,-0.046052,0.149413,0.986834,0
237,7.900,70.482,105.713,122.909,72.788,106.301,78.118,0.042641,-0.049655,0.145538,0.987185,0
238,7.933,72.392,108.011,123.359,72.307,108.524,76.069,0.043704,-0.052179,0.143854,0.987255,0
239,7.967,75.351,111.570,121.416,74.383,107.491,77.021,0.042868,-0.044823,0.140701,0.988108,0
240,8.000,75.188,111.374,113.128,83.239,103.688,80.527,0.039229,-0.045084,0.127770,0.990002,0
241,8.033,76.218,112.612,111.773,84.687,102.148,81.947,0.046644,-0.054434,0.150193,0.986054,0
242,8.067,73.904,109.829,111.121,85.384,103.885,80.345,0.047861,-0.060069,0.152428,0.985326,0
243,8.100,102.921,144.726,178.474,13.412,165.473,23.560,0.103174,-0.255642,0.222321,0.935187,0
244,8.133,103.088,144.927,178.621,13.254,166.209,22.881,0.093175,-0.238178,0.207746,0.944156,0
245,8.167,101.904,143.503,177.933,13.990,166.486,22.625,0.094028,-0.237709,0.209010,0.943911,0
246,8.200,99.668,140.814,177.012,14.974,165.767,23.288,0.096022,-0.235784,0.212993,0.943302,0
247,8.233,98.911,139.904,176.543,15.475,164.792,24.188,0.092556,-0.227701,0.207154,0.946928,0
248,8.267,99.241,140.301,175.534,16.554,164.958,24.035,0.090282,-0.219880,0.205969,0.949252,0
249,8.300,98.582,139.508,175.518,16.570,164.783,24.196,0.095606,-0.226934,0.215475,0.944950,0
250,8.333,97.527,138.239,175.943,16.117,164.438,24.514,0.091064,-0.217502,0.211116,0.948594,0
251,8.367,96.934,137.525,173.500,18.727,164.777,24.201,0.092433,-0.216476,0.213684,0.948121,0
252,8.400,97.814,138.585,173.677,18.538,165.023,23.974,0.088494,-0.208666,0.204814,0.952197,0
253,8.433,98.301,139.170,175.338,16.762,164.584,24.379,0.080781,-0.196065,0.193393,0.957931,0
254,8.467,97.330,138.002,175.394,16.703,165.200,23.812,0.086136,-0.204282,0.201346,0.954101,0
255,8.500,98.159,138.999,175.595,16.488,164.378,24.569,0.090385,-0.209869,0.210963,0.950411,0
256,8.533,96.466,136.963,175.565,16.520,163.827,25.078,0.078385,-0.191805,0.192158,0.959240,0
257,8.567,95.142,135.371,175.501,16.588,163.743,25.154,0.080525,-0.193033,0.203312,0.956514,0
258,8.600,96.218,136.665,175.657,16.422,163.756,25.142,0.073876,-0.183490,0.188411,0.961964,0
259,8.633,97.225,137.876,176.304,15.730,163.580,25.305,0.068336,-0.173251,0.179458,0.965976,0
260,8.667,98.467,139.370,176.761,15.242,163.307,25.557,0.072382,-0.181359,0.182574,0.963606,0
