frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
41,1.367,40.273,50.031,138.614,91.566,139.836,69.781,0.000642,0.037792,0.002637,0.999282,0
42,1.400,41.349,51.168,139.267,90.767,139.336,70.256,0.000934,0.036303,0.005970,0.999323,0
43,1.433,42.523,52.408,137.720,92.661,139.422,70.175,0.001109,0.035430,0.008169,0.999338,0
44,1.467,42.621,52.512,136.687,93.925,138.850,70.717,0.000946,0.038097,0.006459,0.999253,0
45,1.500,40.692,50.473,134.699,96.360,138.879,70.690,0.001018,0.038564,0.006340,0.999235,0
46,1.533,39.031,48.718,133.274,98.105,139.839,69.779,0.000927,0.038976,0.004220,0.999231,0
47,1.567,37.855,47.477,132.463,99.097,140.032,69.596,0.001351,0.035223,0.008948,0.999338,0
48,1.600,36.134,45.658,129.544,102.672,139.276,70.312,0.002039,0.031254,0.016293,0.999377,0
49,1.633,34.486,43.917,127.370,105.334,138.287,71.251,0.002115,0.033851,0.016666,0.999286,0
50,1.667,33.817,43.210,124.174,109.248,135.985,73.435,0.002447,0.038322,0.023076,0.998996,0
51,1.700,39.576,49.295,124.387,108.987,131.666,77.533,0.001765,0.047321,0.014664,0.998771,0
52,1.733,51.088,61.457,126.339,106.598,127.269,81.704,0.002578,0.038613,0.024150,0.998959,0
53,1.767,58.185,68.955,125.556,107.556,121.895,86.803,0.003326,0.031824,0.032485,0.998960,0
54,1.800,51.815,62.225,121.490,112.535,122.511,86.218,0.004215,0.030218,0.040888,0.998698,0
55,1.833,55.803,66.438,121.380,112.670,122.639,86.097,0.004307,0.032188,0.043243,0.998537,0
56,1.867,63.240,74.296,119.968,114.399,120.237,88.376,0.002488,0.041817,0.032209,0.998603,0
57,1.900,64.637,75.772,115.173,120.270,117.928,90.566,0.001238,0.046129,0.018114,0.998770,0
58,1.933,63.607,74.684,114.370,121.254,119.617,88.963,0.001038,0.049441,0.011127,0.998715,0
59,1.967,62.100,73.092,115.150,120.299,122.988,85.766,0.003258,0.031808,0.028083,0.999094,0
60,2.000,61.335,72.283,113.496,122.324,123.529,85.253,0.003006,0.037789,0.021330,0.999054,0
61,2.033,58.331,69.110,113.677,122.102,123.549,85.234,0.006872,0.022760,0.047245,0.998600,0
62,2.067,54.925,65.511,111.783,124.421,123.335,85.436,0.012598,-0.002672,0.079801,0.996728,0
63,2.100,53.373,63.871,108.695,128.203,121.149,87.510,0.014339,-0.007233,0.090423,0.995774,0
64,2.133,54.203,64.748,108.529,128.406,122.445,86.281,0.016100,-0.011586,0.098093,0.994980,0
65,2.167,58.544,69.334,107.933,129.136,123.697,85.093,0.016968,-0.014986,0.101732,0.994554,0
66,2.200,62.817,73.849,106.755,130.579,125.809,83.089,0.016803,-0.014006,0.092680,0.995456,0
67,2.233,66.062,77.278,107.827,129.266,126.021,82.888,0.024456,-0.036735,0.124718,0.991210,0
68,2.267,59.778,70.638,107.381,129.811,126.453,82.479,0.022642,-0.025889,0.123250,0.991779,0
69,2.300,58.577,69.369,104.378,133.490,122.481,86.247,0.022566,-0.023017,0.127958,0.991256,0
70,2.333,54.104,64.643,104.979,132.753,129.808,79.296,0.023399,-0.023768,0.128343,0.991169,0
71,2.367,52.705,63.165,104.614,133.201,128.657,80.388,0.027275,-0.031515,0.145386,0.988497,0
72,2.400,55.983,66.628,104.059,133.880,131.832,77.375,0.025628,-0.025925,0.135807,0.990064,0
73,2.433,57.111,67.821,104.467,133.380,136.763,72.697,0.026263,-0.025830,0.132961,0.990437,0
74,2.467,54.525,65.088,105.649,131.933,147.862,62.167,0.025052,-0.022951,0.126137,0.991431,0
75,2.500,54.128,64.669,108.607,128.311,150.335,59.821,0.031305,-0.039275,0.153249,0.986910,0
76,2.533,52.448,62.894,108.455,128.497,156.671,53.810,0.032699,-0.043231,0.162358,0.985242,0
77,2.567,33.770,43.160,172.143,50.507,161.655,49.081,0.311637,0.480287,-0.426542,0.700192,0
78,2.600,58.209,68.980,111.047,125.323,161.707,49.032,0.027717,-0.024978,0.135266,0.990107,0
79,2.633,30.949,40.180,175.130,46.850,161.010,49.693,0.222774,0.408519,-0.364939,0.806414,0
80,2.667,40.072,49.818,177.566,43.867,160.046,50.608,0.190476,0.388230,-0.334588,0.837286,0
81,2.700,36.964,46.534,177.840,43.531,157.347,53.168,0.176335,0.374786,-0.313714,0.854415,0
82,2.733,35.138,44.606,176.496,45.177,155.191,55.214,0.173031,0.377931,-0.308046,0.855767,0
83,2.767,37.877,47.500,176.659,44.978,154.798,55.586,0.164308,0.369830,-0.307778,0.861105,0
84,2.800,42.071,51.931,175.639,46.227,153.944,56.397,0.157388,0.369870,-0.303426,0.863920,0
85,2.833,44.862,54.880,175.780,46.053,153.077,57.220,0.147471,0.360546,-0.295581,0.872291,0
86,2.867,49.013,59.265,176.588,45.064,153.532,56.787,0.127497,0.344271,-0.278650,0.887455,0
87,2.900,55.154,65.753,171.986,50.700,152.934,57.355,0.118347,0.342381,-0.268250,0.892643,0
88,2.933,52.337,62.777,170.850,52.091,151.947,58.291,0.107553,0.335163,-0.252041,0.901429,0
89,2.967,51.326,61.708,171.032,51.868,154.347,56.015,0.089288,0.314625,-0.218659,0.919362,0
90,3.000,50.357,60.685,171.493,51.304,154.476,55.893,0.081752,0.308712,-0.203795,0.925463,0
91,3.033,53.012,63.490,169.950,53.193,154.891,55.498,0.066036,0.282227,-0.191759,0.937665,0
92,3.067,48.921,59.167,172.460,50.119,156.580,53.896,0.035918,0.218176,-0.142735,0.964747,0
93,3.100,51.059,61.426,171.400,51.417,157.310,53.203,0.025658,0.199343,-0.118223,0.972434,0
94,3.133,41.632,51.467,174.592,47.508,157.452,53.069,0.012690,0.154617,-0.084342,0.984286,0
95,3.167,37.000,46.573,174.671,47.411,160.577,50.104,0.999674,-0.017338,-0.018749,0.000737,0
96,3.200,32.256,41.561,175.446,46.463,161.588,49.145,0.999463,0.003152,-0.032626,-0.000001,0
97,3.233,63.325,74.386,114.292,121.349,138.774,70.789,0.026592,-0.035211,0.125515,0.991110,0
98,3.267,61.830,72.807,114.968,120.522,136.970,72.501,0.025326,-0.034932,0.126534,0.991023,0
99,3.300,64.882,76.031,111.254,125.069,131.534,77.658,0.020217,-0.024870,0.108080,0.993625,0
100,3.333,66.868,78.130,112.158,123.963,129.433,79.651,0.018527,-0.022471,0.098448,0.994716,0
101,3.367,69.618,81.034,111.729,124.487,124.099,84.712,0.015890,-0.016314,0.092771,0.995427,0
102,3.400,75.648,87.406,109.119,127.683,121.353,87.317,0.007644,0.009636,0.057227,0.998285,0
103,3.433,77.797,89.676,114.022,121.679,125.919,82.985,0.007457,0.012447,0.050873,0.998600,0
104,3.467,78.183,90.084,118.860,115.755,126.897,82.057,0.006523,0.017339,0.043446,0.998884,0
105,3.500,78.887,90.828,122.367,111.461,126.974,81.984,0.004489,0.029510,0.028139,0.999158,0
106,3.533,79.804,91.796,125.596,107.507,125.918,82.985,0.004840,0.028063,0.035403,0.998967,0
107,3.567,78.263,90.169,124.516,108.829,121.819,86.875,0.004881,0.025358,0.042366,0.998768,0
108,3.600,76.809,88.633,122.753,110.988,119.898,88.697,0.002595,0.034020,0.028970,0.998998,0
109,3.633,77.250,89.098,126.189,106.780,120.519,88.108,0.003182,0.036448,0.034479,0.998735,0
110,3.667,73.143,84.759,129.476,102.756,123.118,85.642,0.004680,0.033069,0.045458,0.998408,0
111,3.700,66.987,78.255,128.331,104.158,124.609,84.228,0.005667,0.027999,0.050022,0.998340,0
112,3.733,59.206,70.034,126.485,106.418,123.476,85.303,0.007646,0.018113,0.065630,0.997650,0
113,3.767,62.889,73.926,128.099,104.442,122.804,85.940,0.005522,0.025511,0.045947,0.998603,0
114,3.800,62.824,73.857,130.075,102.022,124.268,84.552,0.004586,0.027103,0.038416,0.998884,0
115,3.833,59.454,70.296,131.770,99.946,126.299,82.625,0.005049,0.022547,0.040667,0.998906,0
116,3.867,49.931,60.235,129.629,102.568,128.452,80.582,0.004659,0.022037,0.037124,0.999057,0
117,3.900,47.053,57.194,128.983,103.359,129.036,80.028,0.003865,0.025719,0.030463,0.999197,0
118,3.933,46.231,56.326,129.092,103.226,129.664,79.432,0.002837,0.032044,0.023182,0.999214,0
119,3.967,37.277,46.865,126.740,106.106,132.844,76.415,0.002793,0.034249,0.022116,0.999165,0
120,4.000,33.765,43.155,126.398,106.525,132.949,76.316,0.003344,0.029697,0.027617,0.999172,0
121,4.033,34.967,44.425,126.303,106.641,131.531,77.660,0.002312,0.036611,0.020130,0.999124,0
122,4.067,36.352,45.889,130.442,101.572,132.580,76.666,0.002859,0.032126,0.025185,0.999162,0
123,4.100,37.341,46.933,131.896,99.792,133.054,76.216,0.001779,0.035944,0.015027,0.999239,0
124,4.133,36.221,45.750,131.417,100.379,133.332,75.952,0.001433,0.039122,0.012008,0.999161,0
125,4.167,38.510,48.168,133.246,98.139,133.515,75.778,0.001251,0.040322,0.009455,0.999141,0
126,4.200,38.034,47.665,134.510,96.591,134.366,74.971,0.001539,0.036078,0.012502,0.999270,0
127,4.233,38.359,48.009,134.647,96.423,134.145,75.181,0.001519,0.036030,0.012818,0.999267,0
128,4.267,38.334,47.982,135.199,95.747,133.856,75.455,0.001437,0.035352,0.012029,0.999301,0
129,4.300,36.927,46.496,133.741,97.532,134.384,74.954,0.000737,0.041938,0.004242,0.999111,0
130,4.333,37.960,47.587,134.313,96.832,134.354,74.983,0.001024,0.037854,0.008284,0.999248,0
131,4.367,37.456,47.054,133.394,97.957,133.643,75.657,0.001017,0.040440,0.009174,0.999139,0
132,4.400,37.221,46.807,133.217,98.175,133.782,75.525,0.000758,0.040811,0.005771,0.999150,0
133,4.433,37.790,47.407,135.049,95.931,135.400,73.990,0.000664,0.039665,0.003317,0.999207,0
134,4.467,37.724,47.337,134.003,97.212,134.947,74.419,0.000551,0.041421,0.002224,0.999139,0
135,4.500,37.630,47.239,133.859,97.388,134.474,74.869,0.000806,0.037624,0.006206,0.999272,0
136,4.533,37.336,46.928,133.910,97.326,134.124,75.201,0.001005,0.034279,0.009124,0.999370,0
137,4.567,38.047,47.679,134.501,96.602,134.420,74.919,0.001123,0.032230,0.010774,0.999422,0
138,4.600,37.550,47.154,134.816,96.216,135.004,74.365,0.000885,0.035087,0.007119,0.999359,0
139,4.633,36.638,46.190,134.269,96.886,135.223,74.158,0.000843,0.034652,0.006321,0.999379,0
140,4.667,37.262,46.850,133.977,97.244,134.400,74.938,0.000704,0.036567,0.005284,0.999317,0
141,4.700,37.980,47.608,133.823,97.432,134.517,74.827,0.000597,0.036616,0.003678,0.999322,0
142,4.733,37.414,47.010,133.637,97.660,135.258,74.125,0.000185,0.040893,-0.002706,0.999160,0
143,4.767,37.784,47.401,134.517,96.583,135.197,74.183,0.000539,0.039195,0.002346,0.999229,0
144,4.800,36.355,45.891,132.962,98.487,134.680,74.673,0.000696,0.037485,0.004776,0.999286,0
145,4.833,37.235,46.822,132.779,98.711,133.678,75.624,0.000890,0.037339,0.007920,0.999271,0
146,4.867,38.438,48.092,131.171,100.680,132.366,76.868,0.001264,0.036456,0.013097,0.999249,0
147,4.900,37.066,46.642,129.620,102.579,131.844,77.364,0.001610,0.032545,0.015145,0.999354,0
148,4.933,33.532,42.909,126.547,106.342,132.331,76.901,0.001584,0.034717,0.013589,0.999304,0
149,4.967,31.583,40.850,125.194,107.999,131.518,77.673,0.002410,0.032763,0.022040,0.999217,0
150,5.000,28.916,38.031,122.229,111.630,130.512,78.627,0.002772,0.032002,0.024133,0.999193,0
151,5.033,31.120,40.361,120.375,113.900,131.397,77.788,0.002128,0.037561,0.016769,0.999151,0
152,5.067,34.780,44.227,120.174,114.146,127.285,81.689,0.002811,0.036071,0.022890,0.999083,0
153,5.100,44.751,54.762,119.788,114.620,123.886,84.914,0.002946,0.038432,0.024801,0.998949,0
154,5.133,63.810,74.898,123.365,110.238,117.425,91.044,0.002718,0.044099,0.023767,0.998741,0
155,5.167,66.001,77.213,123.135,110.520,116.762,91.672,0.003637,0.040653,0.034387,0.998575,0
156,5.200,65.733,76.930,120.180,114.139,117.011,91.437,0.002881,0.042763,0.028933,0.998662,0
157,5.233,61.132,72.069,115.475,119.900,117.399,91.068,0.001935,0.047665,0.020429,0.998653,0
158,5.267,60.584,71.491,113.819,121.928,117.262,91.198,0.002600,0.035832,0.026322,0.999008,0
159,5.300,59.138,69.962,114.861,120.653,120.691,87.945,0.004612,0.032411,0.037534,0.998759,0
160,5.333,58.010,68.770,114.303,121.335,124.508,84.324,0.005910,0.029566,0.039608,0.998760,0
161,5.367,55.225,65.828,109.318,127.440,120.836,87.807,0.009592,0.007696,0.066994,0.997678,0
162,5.400,54.785,65.363,108.758,128.125,120.158,88.450,0.015656,-0.012229,0.101663,0.994621,0
163,5.433,63.581,74.657,104.559,133.267,119.414,89.157,0.013155,-0.013011,0.088205,0.995930,0
164,5.467,62.519,73.535,106.875,130.431,124.249,84.569,0.018785,-0.025423,0.105623,0.993904,0
165,5.500,53.964,64.496,109.162,127.631,134.459,74.883,0.024118,-0.036010,0.124767,0.991239,0
166,5.533,54.503,65.065,112.614,123.403,144.371,65.479,0.024465,-0.036548,0.121895,0.991568,0
167,5.567,55.710,66.341,113.931,121.791,147.796,62.230,0.026772,-0.044751,0.137399,0.989142,0
168,5.600,54.455,65.014,114.487,121.111,154.861,55.527,0.026010,-0.036506,0.131726,0.990272,0
169,5.633,,,,,,,,,,,1
170,5.667,52.507,62.956,116.822,118.251,163.889,46.962,0.030789,-0.041692,0.143712,0.988261,0
171,5.700,52.132,62.560,117.861,116.979,167.393,43.638,0.033487,-0.040491,0.159550,0.985791,0
172,5.733,55.358,65.968,120.893,113.265,167.291,43.734,0.036258,-0.044856,0.171643,0.983469,0
173,5.767,55.191,65.792,121.395,112.651,167.918,43.140,0.039697,-0.050562,0.183741,0.980870,0
174,5.800,55.477,66.094,120.577,113.653,168.890,42.217,0.041732,-0.051376,0.185620,0.980390,0
175,5.833,56.167,66.823,121.708,112.268,170.626,40.570,0.039041,-0.049956,0.179673,0.981681,0
176,5.867,54.838,65.419,122.175,111.696,170.139,41.033,0.936285,0.114327,-0.329611,0.040700,0
177,5.900,55.249,65.854,122.636,111.132,171.640,39.608,0.040808,-0.050448,0.187008,0.980213,0
178,5.933,55.623,66.249,123.274,110.351,170.668,40.531,0.939945,0.098968,-0.324460,0.037869,0
179,5.967,55.549,66.171,123.527,110.040,170.084,41.085,0.938909,0.102519,-0.326269,0.038576,0
180,6.000,54.894,65.478,124.344,109.040,169.449,41.687,0.941073,0.099652,-0.321079,0.036867,0
181,6.033,54.887,65.471,124.405,108.965,167.358,43.670,0.940116,0.103962,-0.322407,0.037793,0
182,6.067,55.989,66.635,123.276,110.348,167.119,43.898,0.035896,-0.047792,0.175449,0.982672,0
183,6.100,56.455,67.128,123.692,109.838,166.786,44.214,0.035862,-0.049335,0.171173,0.983351,0
184,6.133,57.086,67.794,121.669,112.316,163.955,46.899,0.032395,-0.041555,0.159949,0.985718,0
185,6.167,54.092,64.631,119.742,114.676,161.959,48.792,0.029951,-0.037647,0.143387,0.988497,0
186,6.200,,,,,,,,,,,1
187,6.233,,,,,,,,,,,1
188,6.267,57.702,68.445,115.197,120.241,144.868,65.008,0.024018,-0.031849,0.130314,0.990670,0
189,6.300,56.892,67.589,113.279,122.590,139.678,69.932,0.021433,-0.030097,0.122712,0.991754,0
190,6.333,,,,,,,,,,,1
191,6.367,60.761,71.677,117.041,117.983,134.446,74.896,0.021260,-0.033275,0.112219,0.992899,0
192,6.400,64.957,76.110,115.005,120.476,128.463,80.571,0.015060,-0.011557,0.090528,0.995713,0
193,6.433,62.990,74.032,118.093,116.695,132.572,76.673,0.010313,-0.002599,0.070346,0.997466,0
194,6.467,68.222,79.560,118.578,116.100,127.248,81.724,0.008928,0.007072,0.067715,0.997640,0
195,6.500,74.382,86.068,124.368,109.011,128.488,80.547,0.006744,0.022877,0.052523,0.998335,0
196,6.533,77.925,89.812,127.728,104.896,127.210,81.760,0.005162,0.026755,0.040912,0.998791,0
197,6.567,83.718,95.932,128.583,103.850,126.002,82.906,0.001108,0.054472,0.008897,0.998475,0
198,6.600,76.049,87.829,129.852,102.295,125.424,83.454,0.003605,0.032894,0.036597,0.998782,0
199,6.633,68.623,79.983,129.719,102.458,125.623,83.265,0.006782,0.020987,0.060983,0.997895,0
200,6.667,59.137,69.961,127.459,105.225,124.332,84.491,0.007907,0.016601,0.067692,0.997537,0
201,6.700,61.819,72.795,128.872,103.495,123.537,85.245,0.007149,0.019171,0.060905,0.997934,0
202,6.733,55.920,66.562,128.086,104.458,123.652,85.135,0.006207,0.024160,0.053343,0.998265,0
203,6.767,46.625,56.742,126.787,106.049,127.232,81.739,0.005945,0.023402,0.046463,0.998628,0
204,6.800,40.704,50.486,124.277,109.122,127.092,81.872,0.004180,0.033990,0.033441,0.998854,0
205,6.833,38.065,47.698,124.161,109.264,127.920,81.086,0.004428,0.029775,0.036010,0.998898,0
206,6.867,38.248,47.891,125.910,107.122,129.391,79.691,0.003136,0.036560,0.025480,0.999002,0
207,6.900,36.121,45.644,125.912,107.120,129.326,79.753,0.002911,0.034441,0.023539,0.999125,0
208,6.933,33.069,42.420,126.408,106.513,130.440,78.696,0.002906,0.036687,0.023131,0.999055,0
209,6.967,32.021,41.312,125.136,108.070,130.890,78.269,0.002858,0.034480,0.022026,0.999159,0
210,7.000,30.995,40.228,127.010,105.775,131.464,77.724,0.003542,0.028194,0.029365,0.999165,0
211,7.033,34.006,43.409,129.282,102.993,130.897,78.262,0.003140,0.030031,0.027406,0.999168,0
212,7.067,35.496,44.983,131.064,100.811,130.856,78.301,0.002813,0.033763,0.025219,0.999108,0
213,7.100,35.252,44.726,132.105,99.536,131.391,77.794,0.002834,0.031347,0.024844,0.999196,0
214,7.133,36.040,45.559,131.611,100.142,131.972,77.243,0.001971,0.038295,0.018603,0.999091,0
215,7.167,39.276,48.977,133.477,97.856,131.495,77.695,0.001861,0.037115,0.018403,0.999140,0
216,7.200,36.384,45.922,133.972,97.250,133.035,76.234,0.001790,0.036540,0.016390,0.999196,0
217,7.233,36.777,46.337,133.088,98.332,132.342,76.891,0.001353,0.041255,0.012433,0.999070,0
218,7.267,36.888,46.454,133.300,98.073,132.431,76.807,0.001476,0.039143,0.013702,0.999139,0
219,7.300,37.313,46.903,133.666,97.625,132.085,77.135,0.001251,0.042901,0.011700,0.999010,0
220,7.333,36.013,45.530,132.759,98.735,132.025,77.192,0.001545,0.039552,0.015003,0.999104,0
221,7.367,35.816,45.322,132.521,99.026,132.101,77.120,0.001539,0.040034,0.014039,0.999099,0
222,7.400,35.642,45.138,131.803,99.906,131.781,77.424,0.001544,0.040483,0.013956,0.999082,0
223,7.433,36.609,46.160,130.835,101.091,131.034,78.132,0.001392,0.041966,0.012490,0.999040,0
224,7.467,40.005,49.748,134.053,97.151,132.325,76.908,0.000807,0.047042,0.003513,0.998886,0
225,7.500,37.065,46.642,131.664,100.076,130.303,78.825,0.002188,0.034253,0.018340,0.999243,0
226,7.533,34.762,44.209,129.509,102.715,130.304,78.825,0.002594,0.031819,0.021026,0.999269,0
227,7.567,31.469,40.729,126.933,105.870,128.914,80.144,0.002989,0.031719,0.023541,0.999215,0
228,7.600,31.639,40.909,124.416,108.952,127.551,81.436,0.003491,0.032216,0.028334,0.999073,0
229,7.633,30.698,39.914,122.461,111.346,126.762,82.185,0.003873,0.032489,0.031815,0.998958,0
230,7.667,32.421,41.735,122.982,110.708,127.841,81.161,0.004255,0.031009,0.032425,0.998984,0
231,7.700,40.317,50.078,123.663,109.874,125.315,83.558,0.004756,0.030336,0.035438,0.998900,0
232,7.733,44.663,54.669,124.087,109.355,122.800,85.944,0.005700,0.027635,0.042103,0.998715,0
233,7.767,53.692,64.208,123.488,110.088,118.761,89.776,0.006340,0.025601,0.047202,0.998537,0
234,7.800,57.390,68.116,121.777,112.183,117.282,91.179,0.004194,0.040120,0.031896,0.998677,0
235,7.833,60.165,71.047,123.012,110.671,117.903,90.590,0.005813,0.032991,0.043786,0.998479,0
236,7.867,57.348,68.071,119.151,115.399,116.867,91.572,0.004444,0.040230,0.038924,0.998422,0
237,7.900,59.741,70.599,117.872,116.965,116.996,91.451,0.003410,0.043669,0.030845,0.998564,0
238,7.933,60.453,71.352,115.093,120.368,115.598,92.776,0.003114,0.044525,0.028365,0.998601,0
239,7.967,57.752,68.498,114.310,121.327,117.527,90.947,0.004065,0.035807,0.033318,0.998795,0
240,8.000,61.628,72.593,115.210,120.225,121.120,87.538,0.002914,0.041269,0.017807,0.998985,0
241,8.033,57.116,67.826,114.638,120.925,123.954,84.849,0.005658,0.029464,0.036297,0.998891,0
242,8.067,52.375,62.817,112.661,123.347,124.381,84.444,0.010919,0.006849,0.066608,0.997696,0
243,8.100,52.100,62.527,111.385,124.909,123.789,85.006,0.016633,-0.014334,0.095654,0.995172,0
244,8.133,54.184,64.728,110.753,125.683,126.869,82.083,0.016030,-0.010883,0.092112,0.995560,0
245,8.167,61.267,72.212,106.687,130.662,124.578,84.257,0.018849,-0.025674,0.104930,0.993969,0
246,8.200,64.600,75.733,107.841,129.249,128.278,80.747,0.020643,-0.029155,0.111191,0.993157,0
247,8.233,57.366,68.090,107.440,129.740,131.840,77.367,0.025475,-0.036530,0.132082,0.990238,0
248,8.267,54.873,65.456,108.465,128.484,139.464,70.134,0.023897,-0.029440,0.125750,0.991337,0
249,8.300,54.923,65.509,109.782,126.872,147.341,62.662,0.023065,-0.025643,0.118980,0.992297,0
250,8.333,57.895,68.649,110.953,125.437,147.419,62.587,0.028977,-0.036198,0.137400,0.989430,0
251,8.367,55.155,65.755,111.474,124.800,150.833,59.348,0.032443,-0.047999,0.147804,0.987318,0
252,8.400,58.025,68.787,113.742,122.022,154.728,55.653,0.033454,-0.048421,0.153646,0.986372,0
253,8.433,58.149,68.918,113.168,122.726,150.916,59.270,0.037631,-0.059415,0.172694,0.982461,0
254,8.467,57.223,67.939,111.994,124.163,153.756,56.575,0.037534,-0.054675,0.174189,0.982476,0
255,8.500,56.307,66.971,112.576,123.450,156.997,53.500,0.034312,-0.046488,0.158952,0.985594,0
256,8.533,57.196,67.910,114.988,120.497,162.135,48.626,0.032238,-0.038777,0.154844,0.986651,0
257,8.567,55.500,66.119,117.893,116.939,162.041,48.715,0.035835,-0.039851,0.163969,0.985009,0
258,8.600,54.872,65.455,119.297,115.220,163.516,47.315,0.036911,-0.042372,0.165971,0.984528,0
259,8.633,54.098,64.637,120.443,113.817,165.138,45.777,0.037778,-0.043093,0.167916,0.984134,0
260,8.667,54.692,65.265,121.897,112.036,164.459,46.421,0.037542,-0.041598,0.168755,0.984064,0
261,8.700,54.458,65.018,120.379,113.895,163.495,47.336,0.037386,-0.042532,0.169558,0.983892,0
262,8.733,53.152,63.638,121.344,112.714,161.862,48.885,0.038477,-0.046201,0.169943,0.983618,0
263,8.767,,,,,,,,,,,1
264,8.800,,,,,,,,,,,1
265,8.833,,,,,,,,,,,1
266,8.867,60.526,71.429,118.128,116.652,150.643,59.529,0.028663,-0.028959,0.129486,0.990744,0
267,8.900,60.632,71.541,119.928,114.448,149.345,60.760,0.028306,-0.030595,0.131720,0.990410,0
