frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
76,2.533,38.116,66.789,136.309,58.468,142.870,44.400,0.989215,0.078140,-0.123589,0.008525,0
77,2.567,38.877,67.704,136.654,58.100,142.628,44.624,0.988135,0.083347,-0.128656,0.009461,0
78,2.600,38.132,66.808,136.210,58.575,142.811,44.454,0.988495,0.083317,-0.125920,0.008973,0
79,2.633,37.351,65.869,135.709,59.110,142.674,44.581,0.988241,0.085363,-0.126506,0.009423,0
80,2.667,38.164,66.847,135.875,58.932,142.669,44.586,0.988023,0.086502,-0.127428,0.009530,0
81,2.700,38.635,67.413,136.489,58.276,142.268,44.955,0.987454,0.088860,-0.130154,0.009903,0
82,2.733,37.522,66.074,136.709,58.042,143.183,44.112,0.988432,0.081652,-0.127475,0.009258,0
83,2.767,37.746,66.345,135.806,59.006,142.334,44.894,0.987234,0.089835,-0.131145,0.010027,0
84,2.800,38.552,67.313,136.486,58.279,142.578,44.670,0.987786,0.086596,-0.129179,0.009662,0
85,2.833,38.324,67.039,136.453,58.314,142.343,44.887,0.987303,0.088119,-0.131793,0.009886,0
86,2.867,38.918,67.754,136.586,58.173,142.260,44.962,0.987376,0.088217,-0.131193,0.009705,0
87,2.900,39.188,68.078,136.817,57.926,142.055,45.151,0.987172,0.089898,-0.131577,0.009904,0
88,2.933,38.692,67.482,136.128,58.662,141.787,45.399,0.987408,0.089617,-0.129987,0.009837,0
89,2.967,38.418,67.152,136.012,58.786,142.180,45.036,0.987435,0.089006,-0.130209,0.009783,0
90,3.000,38.865,67.690,136.464,58.303,142.226,44.994,0.987150,0.089361,-0.132089,0.010057,0
91,3.033,38.172,66.856,136.412,58.359,142.638,44.614,0.987568,0.088003,-0.129879,0.009784,0
92,3.067,38.353,67.074,135.517,59.315,141.456,45.704,0.986906,0.089915,-0.133502,0.010455,0
93,3.100,38.925,67.762,136.185,58.601,141.677,45.500,0.987091,0.089276,-0.132577,0.010176,0
94,3.133,38.301,67.012,135.792,59.021,141.928,45.269,0.987167,0.088175,-0.132775,0.009891,0
95,3.167,37.948,66.586,135.514,59.318,141.557,45.611,0.986711,0.091413,-0.133928,0.010416,0
96,3.200,38.130,66.806,136.082,58.711,142.478,44.762,0.987537,0.088744,-0.129611,0.009748,0
97,3.233,38.532,67.289,135.977,58.823,142.352,44.878,0.987770,0.086722,-0.129232,0.009458,0
98,3.267,38.389,67.117,136.644,58.110,143.550,43.774,0.988648,0.084605,-0.123876,0.008524,0
99,3.300,38.169,66.852,135.757,59.058,142.250,44.972,0.987727,0.087897,-0.128770,0.009392,0
100,3.333,38.116,66.789,136.708,58.042,143.269,44.033,0.988649,0.081407,-0.125985,0.008623,0
101,3.367,38.787,67.596,136.677,58.076,143.095,44.193,0.988268,0.085108,-0.126502,0.008980,0
102,3.400,38.798,67.609,136.586,58.173,143.431,43.883,0.989181,0.081012,-0.122021,0.008241,0
103,3.433,38.095,66.764,136.192,58.594,143.196,44.099,0.988845,0.081723,-0.124242,0.008472,0
104,3.467,37.624,66.197,136.068,58.726,143.691,43.643,0.989316,0.080596,-0.121213,0.008070,0
105,3.500,37.948,66.587,136.275,58.504,143.670,43.662,0.989416,0.079201,-0.121314,0.008175,0
106,3.533,39.010,67.865,137.424,57.277,144.056,43.307,0.989622,0.077388,-0.120809,0.008032,0
107,3.567,38.800,67.612,136.802,57.941,143.798,43.544,0.989768,0.076788,-0.120004,0.007895,0
108,3.600,38.439,67.178,135.647,59.176,142.647,44.606,0.989328,0.079448,-0.121866,0.008115,0
109,3.633,39.393,68.324,136.398,58.374,142.804,44.461,0.989124,0.080209,-0.123004,0.008352,0
110,3.667,38.395,67.124,136.545,58.217,143.317,43.988,0.989109,0.079469,-0.123605,0.008343,0
111,3.700,38.189,66.877,135.493,59.341,142.717,44.542,0.989372,0.080107,-0.121078,0.008102,0
112,3.733,38.104,66.775,135.456,59.380,142.371,44.860,0.989598,0.076841,-0.121349,0.008150,0
113,3.767,37.974,66.618,134.872,60.004,141.992,45.210,0.989453,0.079830,-0.120611,0.007948,0
114,3.800,36.288,64.591,134.140,60.786,141.672,45.505,0.989308,0.077391,-0.123352,0.007995,0
115,3.833,37.604,66.173,132.488,62.552,140.018,47.030,0.989232,0.079265,-0.122773,0.007938,0
116,3.867,37.025,65.476,131.830,63.254,140.707,46.395,0.990531,0.072899,-0.116136,0.006814,0
117,3.900,38.079,66.745,130.830,64.324,139.003,47.966,0.990072,0.077416,-0.117092,0.007285,0
118,3.933,38.520,67.275,130.406,64.776,138.714,48.232,0.990142,0.074900,-0.118140,0.007195,0
119,3.967,38.582,67.350,130.509,64.667,138.824,48.131,0.989952,0.075567,-0.119310,0.007124,0
120,4.000,40.790,70.005,129.883,65.335,138.008,48.883,0.989136,0.079126,-0.123644,0.007808,0
121,4.033,41.015,70.275,128.558,66.751,136.712,50.078,0.988128,0.082625,-0.129251,0.008380,0
122,4.067,42.554,72.126,129.128,66.142,137.072,49.746,0.989122,0.077406,-0.124858,0.007498,0
123,4.100,42.300,71.821,128.522,66.790,136.834,49.966,0.989287,0.077302,-0.123620,0.007294,0
124,4.133,41.184,70.479,126.250,69.217,135.867,50.858,0.989652,0.075593,-0.121774,0.006840,0
125,4.167,39.771,68.780,125.015,70.538,134.702,51.932,0.989018,0.078269,-0.125166,0.007100,0
126,4.200,38.260,66.962,123.540,72.114,134.230,52.367,0.988450,0.081837,-0.127339,0.007311,0
127,4.233,39.109,67.983,125.462,70.060,135.533,51.165,0.989204,0.074826,-0.125802,0.007039,0
128,4.267,38.180,66.866,124.393,71.201,134.433,52.179,0.988874,0.076331,-0.127480,0.007081,0
129,4.300,39.727,68.727,124.507,71.079,133.940,52.634,0.988748,0.077923,-0.127503,0.006909,0
130,4.333,38.729,67.526,124.031,71.588,132.768,53.714,0.987906,0.081395,-0.131753,0.007544,0
131,4.367,38.229,66.924,124.205,71.402,132.942,53.554,0.987875,0.082019,-0.131597,0.007624,0
132,4.400,37.968,66.611,124.585,70.996,133.934,52.639,0.989047,0.075522,-0.126628,0.006893,0
133,4.433,36.630,65.002,124.057,71.561,133.859,52.709,0.987603,0.084708,-0.131928,0.007740,0
134,4.467,36.249,64.544,123.254,72.419,133.007,53.495,0.988107,0.081109,-0.130427,0.007394,0
135,4.500,35.817,64.025,123.974,71.650,133.869,52.700,0.988053,0.081373,-0.130678,0.007272,0
136,4.533,36.270,64.569,123.749,71.889,133.795,52.768,0.988564,0.078897,-0.128322,0.007066,0
137,4.567,35.282,63.381,123.195,72.482,133.970,52.606,0.987982,0.082862,-0.130272,0.007342,0
138,4.600,34.929,62.956,123.367,72.298,133.900,52.671,0.987619,0.083552,-0.132541,0.007819,0
139,4.633,35.805,64.010,123.210,72.466,133.292,53.232,0.987172,0.085100,-0.134851,0.008022,0
140,4.667,36.683,65.065,123.956,71.669,136.065,50.675,0.989507,0.074197,-0.123804,0.006586,0
141,4.700,38.324,67.040,123.939,71.687,135.213,51.460,0.989345,0.074735,-0.124760,0.006728,0
142,4.733,36.690,65.074,123.493,72.163,134.560,52.063,0.988453,0.079689,-0.128690,0.007044,0
143,4.767,37.773,66.376,124.280,71.322,135.174,51.496,0.987708,0.081994,-0.132846,0.007896,0
144,4.800,37.775,66.379,123.890,71.740,134.678,51.954,0.988062,0.080824,-0.130925,0.007681,0
145,4.833,37.417,65.948,124.030,71.590,135.084,51.579,0.988533,0.076676,-0.129888,0.007221,0
146,4.867,36.998,65.444,123.640,72.007,134.395,52.214,0.987298,0.083106,-0.135177,0.008011,0
147,4.900,35.707,63.892,122.603,73.114,133.378,53.152,0.986298,0.089486,-0.138339,0.008397,0
148,4.933,36.903,65.330,122.783,72.922,132.814,53.672,0.986707,0.087304,-0.136820,0.008166,0
149,4.967,36.927,65.360,122.614,73.102,133.445,53.090,0.987911,0.082697,-0.130932,0.007093,0
150,5.000,35.975,64.214,122.531,73.191,133.119,53.391,0.986477,0.088362,-0.137799,0.008187,0
151,5.033,35.955,64.190,122.720,72.990,133.058,53.447,0.986161,0.090194,-0.138855,0.008459,0
152,5.067,35.357,63.471,123.028,72.661,133.257,53.263,0.986367,0.086693,-0.139619,0.008488,0
153,5.100,35.811,64.017,123.201,72.475,133.804,52.760,0.986966,0.084869,-0.136501,0.007951,0
154,5.133,35.084,63.142,122.988,72.703,133.115,53.394,0.986846,0.083666,-0.138074,0.008350,0
155,5.167,36.072,64.330,123.607,72.041,133.904,52.667,0.987578,0.081791,-0.133953,0.007579,0
156,5.200,36.713,65.102,122.927,72.769,132.710,53.768,0.986742,0.087841,-0.136241,0.007932,0
157,5.233,35.355,63.469,122.544,73.178,132.736,53.744,0.985707,0.092782,-0.140350,0.008613,0
158,5.267,35.639,63.810,123.332,72.335,133.952,52.623,0.986801,0.087427,-0.136092,0.007732,0
159,5.300,34.377,62.292,122.706,73.005,134.080,52.505,0.987457,0.083571,-0.133755,0.007408,0
160,5.333,35.887,64.109,123.466,72.192,133.914,52.658,0.986995,0.086577,-0.135221,0.007758,0
161,5.367,35.943,64.176,123.291,72.379,134.086,52.500,0.987706,0.082582,-0.132535,0.007158,0
162,5.400,34.987,63.026,123.110,72.573,134.872,51.775,0.988453,0.077465,-0.130052,0.006786,0
163,5.433,34.891,62.911,123.222,72.453,133.897,52.673,0.987664,0.081086,-0.133750,0.007445,0
164,5.467,35.636,63.807,123.210,72.465,133.988,52.590,0.987286,0.084020,-0.134717,0.007621,0
165,5.500,35.868,64.085,122.943,72.752,134.212,52.383,0.988693,0.078815,-0.127411,0.006361,0
166,5.533,36.168,64.447,123.906,71.722,134.511,52.108,0.988261,0.079892,-0.130050,0.006702,0
167,5.567,35.690,63.871,122.981,72.710,133.857,52.711,0.987555,0.084151,-0.132673,0.007161,0
168,5.600,37.842,66.460,124.169,71.441,134.621,52.006,0.988443,0.080154,-0.128500,0.006590,0
169,5.633,37.209,65.699,123.285,72.386,133.041,53.463,0.986766,0.086642,-0.136822,0.008113,0
170,5.667,37.532,66.087,123.308,72.361,133.291,53.233,0.987443,0.083685,-0.133767,0.007648,0
171,5.700,38.816,67.631,124.627,70.951,134.528,52.092,0.987570,0.086138,-0.131263,0.007512,0
172,5.733,38.443,67.183,125.124,70.421,135.120,51.546,0.988075,0.082291,-0.129949,0.007081,0
173,5.767,38.378,67.104,124.396,71.198,134.433,52.179,0.007686,-0.041002,0.087027,0.995332,0
174,5.800,38.515,67.268,124.415,71.178,134.090,52.496,0.986780,0.089009,-0.135199,0.008019,0
175,5.833,39.418,68.355,125.281,70.253,134.931,51.720,0.988307,0.080718,-0.129166,0.007018,0
176,5.867,37.422,65.955,123.813,71.821,133.939,52.635,0.987281,0.085044,-0.134102,0.007825,0
177,5.900,38.752,67.554,124.489,71.099,133.736,52.822,0.987599,0.084061,-0.132373,0.007738,0
178,5.933,38.334,67.051,124.707,70.866,134.421,52.191,0.987696,0.082735,-0.132487,0.007646,0
179,5.967,39.086,67.955,124.695,70.879,133.376,53.154,0.986272,0.089750,-0.138318,0.008994,0
180,6.000,37.597,66.164,124.415,71.178,134.804,51.838,0.987751,0.082679,-0.132082,0.008204,0
181,6.033,37.113,65.582,124.930,70.628,134.834,51.809,0.988559,0.074436,-0.130958,0.007797,0
182,6.067,38.691,67.480,124.780,70.788,134.001,52.578,0.987201,0.086063,-0.134015,0.008246,0
183,6.100,39.274,68.182,124.654,70.923,133.311,53.214,0.987517,0.084431,-0.132733,0.007965,0
184,6.133,37.828,66.443,124.207,71.401,134.534,52.087,0.987517,0.085113,-0.132311,0.007719,0
185,6.167,36.366,64.685,123.030,72.658,132.500,53.962,0.986520,0.086062,-0.138904,0.008784,0
186,6.200,36.416,64.744,123.420,72.242,133.654,52.897,0.986859,0.085598,-0.136788,0.008420,0
187,6.233,37.347,65.864,124.400,71.195,134.800,51.841,0.987855,0.083830,-0.130612,0.007469,0
188,6.267,36.296,64.600,124.009,71.612,134.642,51.987,0.987671,0.083316,-0.132307,0.007692,0
189,6.300,36.607,64.974,124.142,71.470,134.368,52.239,0.987595,0.084250,-0.132263,0.007991,0
190,6.333,36.745,65.140,123.957,71.667,135.098,51.566,0.987955,0.083170,-0.130274,0.007460,0
191,6.367,36.827,65.239,124.431,71.161,134.489,52.128,0.987179,0.084819,-0.134972,0.008170,0
192,6.400,37.543,66.100,125.007,70.546,134.249,52.349,0.986579,0.088795,-0.136768,0.008514,0
193,6.433,36.621,64.991,124.682,70.893,134.501,52.117,0.986802,0.085852,-0.137055,0.008237,0
194,6.467,36.752,65.149,124.330,71.269,134.367,52.241,0.987162,0.085079,-0.134936,0.008111,0
195,6.500,36.466,64.805,123.913,71.715,134.031,52.550,0.986813,0.085255,-0.137334,0.008483,0
196,6.533,35.864,64.081,123.988,71.634,134.619,52.008,0.986758,0.085655,-0.137483,0.008393,0
197,6.567,36.762,65.160,123.981,71.642,134.602,52.024,0.986911,0.084420,-0.137161,0.008155,0
198,6.600,37.133,65.607,125.120,70.425,135.380,51.306,0.986618,0.088659,-0.136594,0.008223,0
199,6.633,37.402,65.930,124.821,70.744,135.063,51.599,0.986877,0.085815,-0.136546,0.007996,0
200,6.667,36.113,64.380,124.336,71.263,135.710,51.002,0.988049,0.080658,-0.131154,0.007245,0
201,6.700,36.347,64.662,123.901,71.727,134.093,52.493,0.986268,0.089257,-0.138691,0.008530,0
202,6.733,35.483,63.623,123.578,72.073,133.722,52.835,0.986002,0.090124,-0.140001,0.008764,0
203,6.767,34.505,62.446,123.728,71.913,133.213,53.304,0.985431,0.090970,-0.143414,0.009067,0
204,6.800,35.463,63.598,123.847,71.785,133.359,53.170,0.985358,0.092235,-0.143100,0.009152,0
205,6.833,35.152,63.224,124.353,71.244,133.428,53.106,0.985128,0.091386,-0.145206,0.009345,0
206,6.867,35.967,64.204,124.550,71.034,134.116,52.472,0.985710,0.089921,-0.142167,0.008897,0
207,6.900,34.371,62.285,123.608,72.041,133.240,53.279,0.985353,0.088571,-0.145430,0.009170,0
208,6.933,35.238,63.327,124.778,70.790,134.224,52.372,0.985473,0.089769,-0.143877,0.009160,0
209,6.967,34.466,62.399,123.458,72.200,133.454,53.082,0.985452,0.090725,-0.143436,0.008859,0
210,7.000,34.079,61.933,123.933,71.693,133.943,52.631,0.985271,0.090139,-0.145021,0.009234,0
211,7.033,34.799,62.800,123.902,71.726,133.446,53.090,0.984406,0.096139,-0.146996,0.009758,0
212,7.067,35.248,63.339,124.565,71.018,134.812,51.830,0.986290,0.085732,-0.140752,0.008371,0
213,7.100,35.516,63.662,124.854,70.709,135.158,51.511,0.986427,0.086051,-0.139616,0.008000,0
214,7.133,35.822,64.031,125.495,70.025,136.074,50.666,0.986891,0.083028,-0.138176,0.007717,0
215,7.167,34.675,62.651,124.502,71.085,135.040,51.620,0.986069,0.088640,-0.140510,0.008238,0
216,7.200,35.202,63.284,125.325,70.206,135.349,51.334,0.985831,0.087930,-0.142589,0.008628,0
217,7.233,35.920,64.148,124.236,71.369,134.240,52.358,0.985893,0.089516,-0.141182,0.008327,0
218,7.267,35.692,63.874,124.992,70.561,135.027,51.631,0.986383,0.085994,-0.139959,0.008037,0
219,7.300,36.109,64.376,125.988,69.497,135.378,51.308,0.986356,0.084331,-0.141148,0.008212,0
220,7.333,35.429,63.558,125.290,70.243,134.653,51.977,0.984953,0.091769,-0.146155,0.009242,0
221,7.367,36.348,64.662,124.849,70.715,134.751,51.886,0.986030,0.089573,-0.140188,0.008241,0
222,7.400,35.403,63.526,124.244,71.361,135.182,51.489,0.987600,0.079416,-0.135231,0.007180,0
223,7.433,35.413,63.539,124.441,71.150,134.685,51.947,0.986254,0.085745,-0.141005,0.008284,0
224,7.467,36.954,65.392,124.769,70.800,135.453,51.239,0.987662,0.082271,-0.133066,0.007004,0
225,7.500,36.845,65.261,124.467,71.122,134.401,52.209,0.008201,-0.040744,0.090037,0.995071,0
226,7.533,36.322,64.632,124.028,71.592,133.997,52.581,0.986246,0.087813,-0.139786,0.008231,0
227,7.567,37.266,65.767,124.199,71.409,134.894,51.754,0.007206,-0.035625,0.084022,0.995801,0
228,7.600,37.133,65.607,124.530,71.055,134.738,51.899,0.987063,0.084921,-0.135784,0.007571,0
229,7.633,37.263,65.763,124.053,71.565,134.562,52.061,0.987247,0.083771,-0.135173,0.007328,0
230,7.667,38.030,66.685,124.606,70.974,134.809,51.833,0.987475,0.084438,-0.133080,0.007285,0
231,7.700,38.240,66.938,123.891,71.738,134.054,52.529,0.987904,0.080176,-0.132539,0.007069,0
232,7.733,37.686,66.272,123.834,71.799,134.429,52.183,0.987740,0.080888,-0.133313,0.007316,0
233,7.767,37.701,66.290,123.811,71.823,134.413,52.198,0.987838,0.079491,-0.133425,0.007423,0
234,7.800,37.867,66.489,124.159,71.451,135.085,51.578,0.988563,0.075880,-0.130162,0.006639,0
235,7.833,37.709,66.299,124.795,70.772,135.383,51.303,0.987834,0.078532,-0.134003,0.007739,0
236,7.867,37.376,65.899,124.457,71.133,135.836,50.886,0.988492,0.074393,-0.131525,0.007091,0
237,7.900,37.495,66.042,124.150,71.461,135.972,50.760,0.989018,0.072704,-0.128510,0.006505,0
238,7.933,36.801,65.208,123.948,71.677,135.778,50.939,0.988600,0.074509,-0.130648,0.006980,0
239,7.967,37.125,65.597,124.008,71.613,135.586,51.116,0.988478,0.072112,-0.132887,0.007196,0
240,8.000,37.498,66.046,124.485,71.104,136.047,50.691,0.988193,0.075321,-0.133211,0.007477,0
241,8.033,37.510,66.060,123.917,71.710,135.195,51.477,0.987290,0.079507,-0.137371,0.008162,0
242,8.067,37.588,66.154,123.613,72.036,136.246,50.508,0.987629,0.079634,-0.134873,0.007562,0
243,8.100,37.207,65.695,123.767,71.871,137.122,49.700,0.987633,0.078972,-0.135222,0.007748,0
244,8.133,38.787,67.596,123.420,72.241,135.969,50.763,0.987410,0.080083,-0.136179,0.007938,0
245,8.167,38.158,66.839,123.566,72.086,137.244,49.587,0.987636,0.078599,-0.135411,0.007782,0
246,8.200,36.692,65.077,122.449,73.279,136.684,50.104,0.987547,0.075724,-0.137693,0.007559,0
247,8.233,35.289,63.389,121.525,74.267,136.081,50.660,0.987008,0.076309,-0.141157,0.008211,0
248,8.267,35.621,63.789,121.306,74.500,135.245,51.431,0.986165,0.080074,-0.144895,0.008546,0
249,8.300,34.212,62.094,120.383,75.487,133.432,53.103,0.984489,0.082729,-0.154382,0.010180,0
250,8.333,33.403,61.121,119.537,76.390,132.163,54.273,0.983650,0.085037,-0.158397,0.010557,0
251,8.367,126.073,150.000,166.808,25.878,169.307,20.025,0.112112,0.308175,-0.278340,0.902766,0
252,8.400,123.513,150.000,166.813,25.873,171.179,18.298,0.125836,0.325723,-0.310654,0.884061,0
253,8.433,120.770,150.000,169.672,22.817,170.821,18.629,0.158420,0.350339,-0.349823,0.854277,0
254,8.467,121.124,150.000,168.904,23.637,171.169,18.307,0.818710,-0.379427,0.395916,0.170295,0
255,8.500,121.691,150.000,169.211,23.310,168.778,20.512,0.198413,0.376279,-0.382949,0.819997,0
256,8.533,120.908,150.000,170.598,21.828,169.021,20.288,0.179576,0.356872,-0.352061,0.846433,0
257,8.567,23.992,49.802,114.954,81.288,129.495,56.732,0.979145,0.085154,-0.183918,0.014098,0
258,8.600,23.661,49.405,116.244,79.910,130.086,56.187,0.977235,0.085271,-0.193622,0.015850,0
259,8.633,22.836,48.412,116.484,79.653,127.609,58.472,0.974516,0.090675,-0.204357,0.018302,0
260,8.667,24.078,49.906,115.795,80.389,125.245,60.651,0.976698,0.087466,-0.195332,0.016016,0
