frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
88,2.933,74.280,110.281,160.073,33.075,168.477,20.790,0.008678,0.044326,-0.060455,0.997148,0
89,2.967,72.789,108.489,159.195,34.013,168.030,21.202,0.010699,0.053239,-0.071835,0.995937,0
90,3.000,75.521,111.774,159.706,33.466,168.944,20.359,0.009534,0.050852,-0.065987,0.996478,0
91,3.033,77.628,114.308,160.020,33.131,168.200,21.045,0.008198,0.043924,-0.060041,0.997195,0
92,3.067,74.083,110.045,158.062,35.224,168.928,20.374,0.010256,0.053745,-0.074663,0.995707,0
93,3.100,76.080,112.446,158.558,34.693,168.584,20.692,0.009320,0.050806,-0.069857,0.996219,0
94,3.133,72.236,107.823,156.235,37.175,168.625,20.653,0.009272,0.048136,-0.072663,0.996151,0
95,3.167,73.807,109.713,156.413,36.985,168.495,20.774,0.008635,0.047205,-0.066926,0.996603,0
96,3.200,74.694,110.779,155.975,37.454,168.552,20.720,0.009772,0.052594,-0.074954,0.995751,0
97,3.233,73.058,108.812,155.336,38.137,168.766,20.523,0.009976,0.054738,-0.077822,0.995413,0
98,3.267,71.946,107.474,156.197,37.217,169.165,20.155,0.009795,0.054063,-0.078102,0.995430,0
99,3.300,70.900,106.217,156.679,36.701,169.260,20.068,0.009779,0.055944,-0.077306,0.995389,0
100,3.333,71.794,107.292,158.150,35.130,168.878,20.420,0.009585,0.058917,-0.075814,0.995334,0
101,3.367,71.591,107.047,157.841,35.459,169.228,20.098,0.009937,0.060799,-0.078855,0.994981,0
102,3.400,72.308,107.909,158.501,34.755,168.911,20.390,0.009800,0.060762,-0.078108,0.995043,0
103,3.433,70.621,105.881,156.507,36.886,168.662,20.619,0.008505,0.054314,-0.073077,0.995810,0
104,3.467,71.067,106.417,155.045,38.448,168.419,20.844,0.008242,0.052693,-0.072070,0.995973,0
105,3.500,75.756,112.057,157.309,36.028,168.378,20.881,0.009021,0.056119,-0.077312,0.995385,0
106,3.533,76.562,113.026,158.240,35.034,166.941,22.206,0.008510,0.055564,-0.074034,0.995670,0
107,3.567,75.125,111.298,157.888,35.409,167.340,21.838,0.008381,0.056396,-0.072240,0.995756,0
108,3.600,74.246,110.241,157.944,35.349,166.990,22.161,0.008986,0.059529,-0.075628,0.995317,0
109,3.633,74.614,110.683,158.496,34.760,167.277,21.896,0.009089,0.058669,-0.077682,0.995209,0
110,3.667,75.030,111.184,158.031,35.256,167.042,22.113,0.008521,0.057426,-0.074545,0.995526,0
111,3.700,75.807,112.118,158.750,34.488,167.002,22.150,0.008789,0.058219,-0.074501,0.995481,0
112,3.733,75.651,111.930,158.360,34.905,166.685,22.442,0.008788,0.058149,-0.076981,0.995297,0
113,3.767,76.948,113.490,159.405,33.788,166.475,22.635,0.008476,0.057484,-0.074886,0.995498,0
114,3.800,75.900,112.230,157.788,35.516,166.582,22.537,0.007870,0.053420,-0.072387,0.995914,0
115,3.833,76.597,113.068,158.382,34.881,166.203,22.887,0.008420,0.056911,-0.076264,0.995427,0
116,3.867,76.658,113.141,157.536,35.786,165.938,23.131,0.008545,0.057944,-0.076759,0.995328,0
117,3.900,76.604,113.076,157.342,35.993,166.077,23.002,0.008496,0.056810,-0.077764,0.995316,0
118,3.933,75.249,111.447,156.261,37.148,165.835,23.226,0.008772,0.057547,-0.079202,0.995157,0
119,3.967,75.709,111.999,157.389,35.943,165.937,23.132,0.008097,0.055140,-0.075827,0.995562,0
120,4.000,76.247,112.647,158.196,35.080,166.749,22.383,0.008959,0.059223,-0.080576,0.994947,0
121,4.033,77.144,113.726,157.980,35.311,166.082,22.998,0.008848,0.058882,-0.079219,0.995077,0
122,4.067,76.966,113.511,157.363,35.970,165.687,23.362,0.008888,0.059118,-0.080042,0.994997,0
123,4.100,77.812,114.529,157.943,35.351,165.254,23.761,0.008610,0.058730,-0.078473,0.995148,0
124,4.133,77.786,114.498,158.417,34.844,165.626,23.419,0.009457,0.063918,-0.085969,0.994200,0
125,4.167,78.124,114.905,156.871,36.496,164.866,24.119,0.009087,0.062536,-0.083769,0.994479,0
126,4.200,79.378,116.412,157.346,35.989,164.608,24.357,0.008676,0.063063,-0.081191,0.994664,0
127,4.233,80.168,117.362,157.702,35.609,164.080,24.844,0.009822,0.070086,-0.089602,0.993460,0
128,4.267,80.483,117.742,157.863,35.436,162.490,26.310,0.009812,0.073599,-0.089796,0.993189,0
129,4.300,78.251,115.058,155.130,38.357,160.702,27.959,0.009491,0.076882,-0.090857,0.992846,0
130,4.333,72.232,107.818,151.129,42.632,159.165,29.376,0.009177,0.079079,-0.091023,0.992662,0
131,4.367,69.433,104.453,148.704,45.223,157.313,31.083,0.010595,0.090597,-0.100646,0.990732,0
132,4.400,64.883,98.981,145.682,48.452,156.794,31.562,0.010590,0.094959,-0.105600,0.989808,0
133,4.433,57.539,90.147,142.845,51.484,156.106,32.196,0.009953,0.098376,-0.104963,0.989548,0
134,4.467,58.415,91.201,142.361,52.001,153.411,34.681,0.992814,-0.084784,0.084049,0.008201,0
135,4.500,52.606,84.215,139.829,54.707,152.429,35.587,0.993448,-0.083248,0.077899,0.007928,0
136,4.533,49.981,81.058,137.163,57.556,150.360,37.494,0.994390,-0.080530,0.068190,0.007347,0
137,4.567,46.675,77.082,135.292,59.555,149.544,38.246,0.995299,-0.077321,0.057920,0.006805,0
138,4.600,41.110,70.390,131.211,63.916,148.964,38.781,0.996218,-0.071076,0.049596,0.006226,0
