frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
18,0.600,49.791,70.012,143.612,51.500,147.381,41.769,0.999711,-0.001778,-0.023961,-0.000016,0
19,0.633,51.286,71.798,144.385,50.695,146.899,42.209,0.999650,0.000200,-0.026466,-0.000022,0
20,0.667,52.360,73.081,146.253,48.750,146.839,42.264,-0.000035,0.023319,-0.007826,0.999697,0
21,0.700,51.223,71.723,143.958,51.140,146.112,42.929,0.000002,0.021714,-0.002849,0.999760,0
22,0.733,50.983,71.436,144.100,50.992,146.322,42.737,0.000001,0.022103,-0.003240,0.999750,0
23,0.767,50.679,71.074,143.678,51.431,146.968,42.147,0.999693,0.002005,-0.024684,-0.000053,0
24,0.800,51.203,71.699,144.447,50.630,146.940,42.172,0.999712,0.000457,-0.023989,-0.000029,0
25,0.833,50.091,70.371,144.029,51.066,146.983,42.133,-0.000031,0.024145,-0.008497,0.999672,0
26,0.867,50.030,70.298,144.701,50.366,147.364,41.784,-0.000014,0.022375,-0.005988,0.999732,0
27,0.900,49.185,69.289,142.524,52.634,146.738,42.357,0.999688,-0.001180,-0.024954,-0.000011,0
28,0.933,50.489,70.846,144.513,50.562,147.069,42.054,0.999745,-0.001619,-0.022543,-0.000017,0
29,0.967,50.394,70.732,145.263,49.780,147.727,41.452,0.999688,0.002114,-0.024886,-0.000045,0
30,1.000,50.312,70.635,144.055,51.039,146.689,42.402,-0.000020,0.024241,-0.007429,0.999679,0
31,1.033,51.304,71.819,144.972,50.084,147.138,41.991,0.999656,0.002172,-0.026139,-0.000039,0
32,1.067,51.040,71.504,144.593,50.478,147.079,42.045,-0.000048,0.023893,-0.009776,0.999667,0
33,1.100,50.928,71.370,144.641,50.428,146.736,42.359,-0.000035,0.024796,-0.009367,0.999649,0
34,1.133,51.303,71.819,145.056,49.996,147.008,42.110,0.999759,-0.002413,-0.021830,-0.000008,0
35,1.167,51.467,72.015,144.380,50.700,146.701,42.391,0.999729,-0.002608,-0.023145,-0.000005,0
36,1.200,51.394,71.927,144.575,50.497,147.319,41.826,0.999772,-0.001436,-0.021285,-0.000020,0
37,1.233,50.018,70.283,144.648,50.421,147.391,41.760,0.999705,0.000442,-0.024283,-0.000039,0
38,1.267,49.218,69.329,143.029,52.108,147.614,41.556,0.999706,0.001906,-0.024158,-0.000041,0
39,1.300,51.469,72.016,145.681,49.345,147.572,41.594,0.999721,0.000597,-0.023633,-0.000040,0
40,1.333,51.236,71.738,144.780,50.283,147.280,41.861,0.999725,0.000887,-0.023431,-0.000052,0
41,1.367,49.673,69.871,143.419,51.701,147.239,41.899,0.999794,-0.004467,-0.019817,0.000012,0
42,1.400,51.923,72.559,144.833,50.228,146.961,42.153,0.999685,0.001506,-0.025035,-0.000041,0
43,1.433,50.695,71.092,144.613,50.458,147.471,41.687,0.999616,0.004908,-0.027267,-0.000090,0
44,1.467,51.092,71.567,145.444,49.592,147.345,41.802,0.999727,-0.000740,-0.023374,-0.000031,0
45,1.500,49.776,69.994,143.774,51.332,147.193,41.940,0.999680,0.002148,-0.025218,-0.000044,0
46,1.533,50.522,70.886,144.899,50.160,147.531,41.632,-0.000041,0.025730,-0.010439,0.999614,0
47,1.567,51.457,72.002,145.867,49.151,147.663,41.511,0.999743,0.000883,-0.022667,-0.000053,0
48,1.600,52.270,72.973,145.133,49.916,147.511,41.650,0.999818,-0.000242,-0.019070,-0.000044,0
49,1.633,50.155,70.447,143.851,51.251,147.209,41.926,0.999710,0.001959,-0.023996,-0.000053,0
50,1.667,51.167,71.656,144.626,50.444,146.972,42.143,0.999759,-0.003560,-0.021649,-0.000000,0
51,1.700,49.765,69.981,144.069,51.024,147.386,41.764,0.999739,-0.000232,-0.022850,-0.000025,0
52,1.733,49.864,70.100,143.755,51.351,147.678,41.497,0.999745,-0.002040,-0.022481,-0.000021,0
53,1.767,50.116,70.400,144.160,50.930,147.322,41.823,0.999715,-0.001029,-0.023868,-0.000027,0
54,1.800,50.128,70.415,144.540,50.533,147.157,41.974,0.999743,-0.003936,-0.022306,-0.000000,0
55,1.833,50.293,70.612,144.370,50.711,147.221,41.915,-0.000038,0.024476,-0.008583,0.999664,0
56,1.867,50.200,70.501,144.282,50.803,147.343,41.804,-0.000027,0.022984,-0.007162,0.999710,0
57,1.900,51.071,71.542,143.753,51.354,147.111,42.016,0.999750,-0.000177,-0.022374,-0.000030,0
58,1.933,50.784,71.198,143.921,51.178,146.865,42.241,-0.000034,0.024767,-0.008215,0.999660,0
59,1.967,51.628,72.206,145.510,49.523,147.503,41.658,-0.000042,0.024992,-0.009403,0.999643,0
60,2.000,48.823,68.856,142.554,52.602,147.510,41.651,-0.000031,0.021618,-0.006074,0.999748,0
61,2.033,49.771,69.988,143.680,51.430,147.280,41.861,-0.000051,0.021955,-0.007418,0.999731,0
62,2.067,50.055,70.328,144.747,50.318,147.779,41.405,-0.000022,0.021333,-0.005867,0.999755,0
63,2.100,49.671,69.870,143.404,51.717,147.102,42.024,-0.000021,0.024172,-0.007520,0.999680,0
64,2.133,50.642,71.028,144.484,50.592,147.396,41.755,0.999666,0.000964,-0.025844,-0.000025,0
65,2.167,50.366,70.699,143.471,51.647,147.487,41.671,0.999696,0.001812,-0.024597,-0.000034,0
66,2.200,50.976,71.428,144.934,50.123,147.550,41.614,0.999744,0.000157,-0.022606,-0.000018,0
67,2.233,51.081,71.553,145.247,49.797,147.291,41.851,-0.000017,0.021965,-0.005810,0.999742,0
68,2.267,50.075,70.352,144.729,50.337,147.194,41.939,0.000021,0.018287,-0.001539,0.999832,0
69,2.300,50.504,70.864,144.267,50.818,147.276,41.865,0.999714,-0.000507,-0.023891,-0.000016,0
70,2.333,51.115,71.594,144.697,50.370,147.148,41.981,0.999735,0.001265,-0.022974,-0.000033,0
71,2.367,51.129,71.610,144.613,50.457,146.452,42.619,0.000019,0.016606,-0.000841,0.999862,0
72,2.400,51.034,71.497,145.981,49.033,147.397,41.754,-0.000008,0.020525,-0.005873,0.999772,0
73,2.433,49.405,69.552,143.856,51.246,147.201,41.934,0.000014,0.017817,-0.001712,0.999840,0
74,2.467,49.851,70.084,143.130,52.003,146.363,42.700,0.000013,0.019331,-0.000857,0.999813,0
75,2.500,51.371,71.900,145.365,49.675,146.951,42.162,0.000009,0.018852,-0.001873,0.999821,0
76,2.533,51.371,71.900,145.312,49.729,146.978,42.137,-0.000001,0.020609,-0.003858,0.999780,0
77,2.567,50.981,71.434,145.066,49.985,147.363,41.785,0.000001,0.017889,-0.003111,0.999835,0
78,2.600,50.624,71.007,144.702,50.364,147.681,41.495,-0.000022,0.019005,-0.005794,0.999803,0
79,2.633,50.817,71.238,145.420,49.617,147.534,41.628,-0.000009,0.018987,-0.004344,0.999810,0
80,2.667,50.653,71.042,145.215,49.831,147.422,41.731,-0.000006,0.021679,-0.005989,0.999747,0
81,2.700,51.078,71.549,145.168,49.879,147.149,41.981,0.999705,-0.000872,-0.024288,-0.000010,0
82,2.733,51.453,71.997,146.458,48.536,147.480,41.678,-0.000017,0.020605,-0.006621,0.999766,0
83,2.767,50.745,71.152,145.029,50.024,147.524,41.638,-0.000022,0.021297,-0.007614,0.999744,0
84,2.800,50.393,70.732,145.048,50.004,147.008,42.110,0.000006,0.019812,-0.002256,0.999801,0
85,2.833,50.184,70.482,145.019,50.035,147.000,42.118,0.999607,0.000110,-0.028050,0.000029,0
86,2.867,51.126,71.607,145.531,49.502,147.148,41.982,0.999589,0.000700,-0.028668,0.000034,0
87,2.900,50.080,70.358,144.307,50.776,147.186,41.947,0.999737,-0.003422,-0.022665,0.000001,0
88,2.933,51.641,72.222,145.525,49.508,147.360,41.788,0.000006,0.019663,-0.002094,0.999804,0
89,2.967,51.151,71.637,145.063,49.989,147.140,41.989,0.000004,0.020132,-0.002849,0.999793,0
90,3.000,49.816,70.043,144.054,51.040,147.392,41.759,0.000009,0.018106,-0.001017,0.999836,0
91,3.033,51.715,72.311,146.137,48.870,147.642,41.530,-0.000022,0.022108,-0.008144,0.999722,0
92,3.067,50.667,71.058,145.248,49.796,147.855,41.335,-0.000017,0.019828,-0.006500,0.999782,0
93,3.100,51.641,72.222,145.233,49.812,147.639,41.533,0.999787,0.001906,-0.020570,-0.000034,0
94,3.133,49.856,70.090,144.452,50.625,147.570,41.596,0.999756,-0.001758,-0.022037,-0.000011,0
95,3.167,50.602,70.981,144.985,50.070,146.998,42.119,0.000006,0.019990,-0.002634,0.999797,0
96,3.200,49.745,69.958,144.856,50.204,146.786,42.313,0.999646,-0.001195,-0.026569,0.000013,0
97,3.233,50.680,71.075,145.407,49.631,146.777,42.321,0.000003,0.020820,-0.003043,0.999779,0
98,3.267,49.823,70.051,143.961,51.137,146.626,42.459,-0.000000,0.024057,-0.004176,0.999702,0
99,3.300,48.651,68.651,144.395,50.684,147.584,41.583,0.999600,-0.001609,-0.028232,0.000012,0
100,3.333,49.005,69.074,143.455,51.663,146.585,42.497,0.999715,-0.004916,-0.023381,-0.000003,0
101,3.367,49.670,69.868,143.302,51.823,146.075,42.963,0.999654,-0.001157,-0.026267,0.000009,0
102,3.400,49.548,69.723,144.032,51.063,146.989,42.128,-0.000007,0.021700,-0.005581,0.999749,0
103,3.433,49.951,70.204,143.628,51.483,147.491,41.668,0.999845,-0.004532,-0.016996,0.000013,0
104,3.467,48.390,68.340,142.284,52.883,147.509,41.651,0.999804,0.001442,-0.019738,-0.000038,0
105,3.500,49.492,69.655,143.622,51.490,147.444,41.711,-0.000044,0.019989,-0.008402,0.999765,0
106,3.533,49.816,70.042,143.627,51.485,147.467,41.690,-0.000022,0.021357,-0.007581,0.999743,0
107,3.567,49.870,70.106,144.077,51.015,147.314,41.830,0.999773,0.000846,-0.021312,-0.000019,0
108,3.600,49.509,69.676,143.578,51.535,147.751,41.431,0.999834,-0.003751,-0.017814,0.000006,0
109,3.633,49.851,70.084,143.709,51.400,147.849,41.341,0.999897,-0.007857,-0.011975,0.000067,0
110,3.667,48.531,68.507,143.105,52.028,147.263,41.877,0.999797,-0.002231,-0.020009,-0.000005,0
111,3.700,48.278,68.206,142.114,53.061,147.290,41.852,0.999894,-0.005180,-0.013601,0.000026,0
112,3.733,49.657,69.852,142.883,52.260,146.989,42.127,0.999874,-0.005263,-0.014955,0.000024,0
113,3.767,50.021,70.288,143.153,51.979,147.060,42.062,0.999882,-0.005484,-0.014379,0.000030,0
114,3.800,49.763,69.979,143.384,51.738,146.453,42.618,0.999806,-0.003424,-0.019388,0.000001,0
115,3.833,50.751,71.160,143.856,51.246,147.195,41.939,0.999865,-0.000660,-0.016407,-0.000016,0
116,3.867,49.163,69.262,143.818,51.286,145.842,43.176,0.999789,-0.002626,-0.020357,-0.000001,0
117,3.900,47.433,67.197,143.036,52.100,147.455,41.701,0.999888,-0.006305,-0.013594,0.000051,0
118,3.933,48.764,68.786,143.619,51.493,146.398,42.668,0.999814,-0.004936,-0.018659,0.000009,0
119,3.967,49.252,69.369,143.786,51.319,146.789,42.310,0.999798,-0.004177,-0.019673,0.000005,0
120,4.000,48.564,68.548,143.839,51.264,146.837,42.266,0.000007,0.017510,-0.001968,0.999845,0
121,4.033,48.094,67.985,142.784,52.363,146.535,42.542,0.999742,-0.000710,-0.022725,-0.000008,0
122,4.067,47.629,67.431,143.295,51.831,147.511,41.650,0.999840,-0.005537,-0.017000,0.000015,0
123,4.100,50.864,71.294,145.124,49.925,146.423,42.645,-0.000001,0.019538,-0.003935,0.999801,0
124,4.133,49.649,69.843,144.464,50.613,146.741,42.354,0.999827,-0.005434,-0.017767,0.000008,0
125,4.167,49.118,69.209,143.981,51.116,146.507,42.568,0.000001,0.022282,-0.004740,0.999740,0
126,4.200,49.188,69.292,144.438,50.639,146.786,42.313,0.000005,0.019929,-0.001834,0.999800,0
127,4.233,47.887,67.738,143.396,51.725,146.386,42.679,0.999721,-0.003862,-0.023300,0.000002,0
128,4.267,48.779,68.804,144.309,50.774,146.550,42.528,0.999696,-0.003061,-0.024473,0.000004,0
129,4.300,47.004,66.684,142.959,52.180,146.330,42.730,0.999540,0.000552,-0.030314,0.000073,0
130,4.333,50.223,70.529,144.834,50.228,145.977,43.053,0.999501,0.003392,-0.031399,0.000062,0
131,4.367,48.976,69.039,144.231,50.855,146.685,42.405,0.999627,-0.002067,-0.027229,0.000015,0
132,4.400,48.737,68.754,143.777,51.328,146.718,42.375,0.000004,0.019506,-0.002744,0.999806,0
133,4.433,49.500,69.665,144.717,50.350,146.863,42.242,0.999564,-0.000514,-0.029512,0.000018,0
134,4.467,48.367,68.312,144.939,50.118,147.167,41.965,0.999553,0.000520,-0.029887,0.000046,0
135,4.500,48.898,68.946,145.409,49.628,147.336,41.810,0.000029,0.017627,0.000496,0.999845,0
136,4.533,49.572,69.751,145.607,49.423,147.107,42.020,0.000071,0.013559,0.003476,0.999902,0
137,4.567,48.644,68.643,145.343,49.698,147.171,41.960,0.999660,-0.000995,-0.026037,0.000027,0
138,4.600,48.446,68.406,144.533,50.541,147.055,42.067,0.000053,0.014095,0.002777,0.999897,0
139,4.633,48.914,68.965,145.332,49.709,147.340,41.806,0.000042,0.016417,0.001344,0.999864,0
140,4.667,49.161,69.260,145.024,50.029,147.099,42.026,0.000038,0.017352,0.001625,0.999848,0
141,4.700,49.598,69.782,144.423,50.655,146.288,42.769,0.999445,0.004491,-0.033015,0.000114,0
142,4.733,49.828,70.057,145.375,49.664,146.732,42.362,0.000056,0.015624,0.002946,0.999874,0
143,4.767,48.560,68.542,144.545,50.529,146.949,42.164,0.000014,0.017800,-0.000881,0.999841,0
144,4.800,48.414,68.367,144.086,51.006,147.306,41.838,-0.000008,0.021579,-0.006309,0.999747,0
145,4.833,48.753,68.772,145.020,50.033,147.275,41.866,0.000045,0.015296,0.001512,0.999882,0
146,4.867,48.154,68.058,143.669,51.441,146.126,42.916,0.999547,0.000664,-0.030080,0.000065,0
147,4.900,48.697,68.706,143.917,51.183,147.086,42.038,0.999728,-0.004479,-0.022898,-0.000001,0
148,4.933,47.982,67.852,143.693,51.416,146.438,42.631,0.999577,0.002347,-0.028978,0.000060,0
149,4.967,49.078,69.161,144.847,50.214,147.556,41.609,0.999775,-0.004217,-0.020796,0.000001,0
150,5.000,47.173,66.886,142.622,52.531,146.933,42.179,0.999621,-0.002477,-0.027434,0.000020,0
151,5.033,47.659,67.466,142.584,52.571,145.913,43.111,0.999433,0.001864,-0.033619,0.000108,0
152,5.067,47.939,67.801,142.488,52.671,146.883,42.224,0.000029,0.017978,0.000639,0.999838,0
153,5.100,47.457,67.225,142.831,52.314,146.735,42.360,0.999501,0.000598,-0.031575,0.000071,0
154,5.133,46.333,65.882,142.530,52.627,146.710,42.383,0.999476,-0.000147,-0.032364,0.000071,0
155,5.167,47.150,66.859,142.986,52.153,147.286,41.856,0.999500,0.002019,-0.031563,0.000071,0
156,5.200,47.812,67.649,141.519,53.680,145.845,43.173,0.999402,0.005021,-0.034202,0.000157,0
157,5.233,45.964,65.442,141.936,53.246,146.299,42.758,0.999394,0.002789,-0.034705,0.000128,0
158,5.267,46.533,66.122,142.621,52.533,146.455,42.615,0.999425,0.003731,-0.033687,0.000107,0
159,5.300,45.150,64.470,140.930,54.294,145.575,43.421,0.999162,0.005090,-0.040604,0.000259,0
160,5.333,46.086,65.587,141.114,54.102,146.036,42.999,0.999491,-0.001078,-0.031887,0.000062,0
161,5.367,46.992,66.669,140.986,54.235,144.978,43.966,0.999391,0.002729,-0.034792,0.000133,0
162,5.400,45.156,64.476,140.517,54.724,146.153,42.892,0.999344,0.003481,-0.036048,0.000124,0
163,5.433,43.755,62.803,140.260,54.992,145.486,43.502,0.999072,0.005290,-0.042739,0.000288,0
164,5.467,44.281,63.432,139.789,55.482,144.928,44.012,0.999217,0.001944,-0.039523,0.000171,0
165,5.500,44.531,63.730,141.321,53.886,145.196,43.767,0.999123,0.007191,-0.041251,0.000284,0
166,5.533,43.919,63.000,140.367,54.880,145.201,43.763,0.999076,0.009386,-0.041931,0.000309,0
167,5.567,43.975,63.066,140.707,54.526,145.043,43.907,0.999053,0.007722,-0.042818,0.000292,0
168,5.600,43.478,62.473,140.525,54.716,145.364,43.613,0.999222,0.007566,-0.038693,0.000229,0
169,5.633,42.890,61.770,140.106,55.152,145.931,43.094,0.000229,0.009964,0.011790,0.999881,0
170,5.667,42.571,61.390,139.698,55.577,144.763,44.163,0.998858,0.007999,-0.047111,0.000388,0
171,5.700,43.823,62.885,139.930,55.335,144.333,44.556,0.999224,0.005391,-0.039020,0.000220,0
172,5.733,43.289,62.247,140.156,55.100,144.439,44.459,0.999024,0.006280,-0.043712,0.000302,0
173,5.767,42.058,60.777,139.971,55.293,144.195,44.683,0.999096,0.005049,-0.042215,0.000294,0
174,5.800,41.295,59.866,139.564,55.717,143.671,45.161,0.999306,-0.000525,-0.037247,0.000124,0
175,5.833,42.763,61.618,141.213,53.999,145.418,43.564,0.999251,0.002592,-0.038608,0.000182,0
176,5.867,43.417,62.400,140.404,54.842,143.980,44.879,0.999066,0.003905,-0.043035,0.000286,0
177,5.900,42.762,61.618,140.981,54.241,145.070,43.882,0.999229,0.002658,-0.039171,0.000160,0
178,5.933,45.281,64.626,140.956,54.267,144.758,44.167,0.999266,0.000783,-0.038287,0.000145,0
179,5.967,47.365,67.115,141.459,53.743,144.374,44.519,0.999338,-0.000011,-0.036380,0.000080,0
180,6.000,49.596,69.780,140.891,54.334,142.738,46.015,0.999025,0.002658,-0.044065,0.000181,0
181,6.033,51.734,72.333,140.216,55.037,141.967,46.720,0.999095,0.002434,-0.042462,0.000169,0
182,6.067,54.036,75.083,141.066,54.152,140.425,48.130,0.999148,-0.000699,-0.041263,0.000079,0
183,6.100,54.235,75.321,140.015,55.247,138.039,50.312,0.998640,0.002214,-0.052095,0.000271,0
184,6.133,53.424,74.352,137.913,57.437,136.840,51.408,0.998844,0.000481,-0.048076,0.000164,0
185,6.167,50.595,70.973,133.666,61.860,134.803,53.272,0.998700,-0.002505,-0.050903,0.000130,0
186,6.200,49.283,69.406,130.379,65.284,130.972,56.775,0.998054,0.006943,-0.061972,0.000504,0
187,6.233,49.261,69.380,128.401,67.344,130.831,56.903,0.998130,0.000064,-0.061128,0.000328,0
188,6.267,49.791,70.013,125.017,70.869,130.129,57.546,0.996969,0.011777,-0.076893,0.001093,0
189,6.300,55.958,77.378,124.388,71.525,126.077,61.251,0.996906,0.007635,-0.078224,0.001156,0
190,6.333,61.982,84.572,121.781,74.239,123.844,63.293,0.997453,0.009997,-0.070622,0.000773,0
191,6.367,63.477,86.359,119.866,76.234,123.972,63.176,0.997740,-0.001153,-0.067180,0.000313,0
192,6.400,68.528,92.391,117.621,78.573,118.277,68.384,0.996564,0.011924,-0.081953,0.000883,0
193,6.433,66.644,90.141,113.320,83.053,113.380,72.862,0.995470,0.009645,-0.094584,0.000983,0
194,6.467,73.836,98.730,109.781,86.738,111.429,74.647,0.001088,0.034297,0.017891,0.999251,0
195,6.500,73.326,98.121,107.478,89.138,107.999,77.784,0.002110,0.022326,0.032009,0.999236,0
196,6.533,78.423,104.208,105.947,90.733,106.899,78.790,0.002211,0.024905,0.034334,0.999098,0
197,6.567,74.516,99.543,104.233,92.518,106.118,79.504,0.991420,0.025710,-0.128130,0.002934,0
198,6.600,70.645,94.919,104.075,92.683,108.720,77.124,0.003542,0.023106,0.045767,0.998679,0
199,6.633,67.839,91.568,108.354,88.225,122.002,64.978,0.004790,0.014995,0.054415,0.998394,0
200,6.667,71.415,95.839,111.041,85.426,128.831,58.733,0.005975,0.010539,0.056881,0.998307,0
201,6.700,77.295,102.862,112.472,83.936,134.517,53.533,0.006651,0.006701,0.061941,0.998035,0
202,6.733,80.722,106.955,112.179,84.241,137.933,50.409,0.007037,-0.000943,0.061530,0.998080,0
203,6.767,88.412,116.139,115.357,80.930,141.044,47.563,0.982257,0.053033,-0.179667,0.008861,0
204,6.800,105.698,136.784,119.965,76.131,150.301,39.098,0.007896,-0.004153,0.063812,0.997922,0
205,6.833,97.045,126.450,120.386,75.693,144.070,44.797,0.981002,0.053297,-0.186262,0.010094,0
206,6.867,,,,,,,,,,,1
207,6.900,75.201,100.360,117.938,78.242,139.053,49.385,0.979317,0.043049,-0.197364,0.011524,0
208,6.933,,,,,,,,,,,1
209,6.967,,,,,,,,,,,1
210,7.000,,,,,,,,,,,1
211,7.033,58.523,80.441,125.072,70.812,134.037,53.972,0.965503,0.047661,-0.254750,0.025186,0
212,7.067,57.188,78.847,127.014,68.789,135.632,52.513,0.962434,0.058254,-0.263630,0.028744,0
213,7.100,60.022,82.232,128.432,67.311,137.499,50.806,0.964305,0.062068,-0.256046,0.026535,0
214,7.133,63.945,86.917,129.368,66.337,135.299,52.817,0.966402,0.057734,-0.249189,0.025271,0
215,7.167,70.264,94.464,129.267,66.442,132.102,55.742,0.963800,0.072165,-0.255307,0.026464,0
216,7.200,,,,,,,,,,,1
217,7.233,,,,,,,,,,,1
218,7.267,67.466,91.122,122.604,73.382,134.301,53.730,0.984778,0.049080,-0.166621,0.006403,0
219,7.300,73.757,98.636,123.447,72.504,133.890,54.107,0.001534,0.041184,0.023548,0.998873,0
220,7.333,80.840,107.095,127.422,68.364,130.035,57.632,0.001606,0.036987,0.021788,0.999077,0
221,7.367,87.126,114.602,132.188,63.399,127.043,60.368,0.000583,0.054076,0.007024,0.998512,0
222,7.400,93.971,122.778,134.156,61.349,122.698,64.341,0.000587,0.042954,0.008889,0.999037,0
223,7.433,68.384,92.219,126.513,69.310,121.041,65.856,0.003367,0.014920,0.048791,0.998692,0
224,7.467,38.171,56.135,120.580,75.490,126.944,60.458,0.990506,0.028256,-0.134475,0.004046,0
225,7.500,29.415,45.677,120.863,75.196,130.982,56.765,0.990400,0.018033,-0.136982,0.004256,0
226,7.533,28.667,44.784,119.601,76.511,128.420,59.109,0.989098,0.029739,-0.144119,0.005573,0
227,7.567,28.763,44.898,123.804,72.133,134.203,53.820,0.991277,0.025410,-0.129260,0.004078,0
228,7.600,28.333,44.385,125.843,70.009,134.522,53.529,0.990342,0.031555,-0.134895,0.005513,0
229,7.633,28.580,44.679,126.640,69.178,134.281,53.748,0.991211,0.023401,-0.130108,0.004966,0
230,7.667,31.664,48.363,128.900,66.824,133.405,54.550,0.991533,0.024642,-0.127396,0.005039,0
231,7.700,28.306,44.352,129.057,66.661,132.631,55.258,0.990827,0.037068,-0.129803,0.006255,0
232,7.733,29.682,45.995,131.418,64.201,133.535,54.431,0.990510,0.041676,-0.130802,0.006600,0
233,7.767,31.606,48.294,131.584,64.028,131.221,56.547,0.990350,0.036562,-0.133497,0.006910,0
234,7.800,33.727,50.827,134.501,60.991,133.291,54.654,0.992723,0.026350,-0.117402,0.004935,0
235,7.833,41.057,59.581,138.888,56.421,131.790,56.026,0.992913,0.029518,-0.115003,0.005109,0
236,7.867,43.202,62.143,138.865,56.444,131.579,56.220,0.994368,0.023337,-0.103310,0.003765,0
237,7.900,44.394,63.567,139.426,55.861,130.646,57.073,0.993881,0.028469,-0.106631,0.004369,0
238,7.933,48.186,68.096,140.422,54.823,130.116,57.558,0.993755,0.030693,-0.107198,0.004195,0
239,7.967,51.418,71.956,139.791,55.480,128.103,59.398,0.994100,0.029418,-0.104330,0.003939,0
240,8.000,54.043,75.091,140.217,55.036,127.650,59.812,0.994509,0.025187,-0.101525,0.003309,0
241,8.033,58.564,80.491,140.041,55.220,126.321,61.028,0.994322,0.027469,-0.102737,0.003685,0
242,8.067,65.328,88.568,139.505,55.779,125.950,61.367,0.994523,0.033868,-0.098830,0.003243,0
243,8.100,57.887,79.682,132.920,62.637,124.331,62.848,0.994441,0.028088,-0.101431,0.003106,0
244,8.133,46.580,66.177,129.132,66.583,124.352,62.829,0.994785,0.021794,-0.099601,0.002856,0
245,8.167,39.608,57.850,124.798,71.097,125.409,61.862,0.995295,0.019897,-0.094794,0.002342,0
246,8.200,47.291,67.027,121.746,74.276,120.734,66.138,0.995147,0.020913,-0.096115,0.002660,0
247,8.233,61.629,84.151,126.068,69.774,120.223,66.604,0.994731,0.023700,-0.099697,0.002946,0
248,8.267,61.258,83.708,122.151,73.854,116.583,69.933,0.994164,0.025926,-0.104676,0.003096,0
249,8.300,65.021,88.203,120.596,75.474,113.357,72.883,0.994441,0.021720,-0.102995,0.002551,0
250,8.333,70.695,94.979,121.650,74.376,113.926,72.363,0.994758,0.025996,-0.098873,0.002058,0
251,8.367,64.921,88.083,115.652,80.624,108.915,76.946,0.993724,0.024965,-0.109008,0.002396,0
252,8.400,59.729,81.882,111.588,84.856,104.702,80.799,0.990494,0.031660,-0.133798,0.004255,0
253,8.433,60.237,82.489,108.946,87.609,102.584,82.736,0.990455,0.033444,-0.133661,0.003956,0
254,8.467,58.475,80.384,106.486,90.171,100.310,84.815,0.989919,0.030481,-0.138241,0.004509,0
255,8.500,58.574,80.502,103.898,92.867,96.880,87.952,0.987905,0.033157,-0.151372,0.005490,0
256,8.533,66.065,89.450,101.219,95.657,95.270,89.424,0.988282,0.040133,-0.147192,0.004786,0
257,8.567,67.765,91.480,103.849,92.917,100.025,85.076,0.985922,0.045674,-0.160710,0.006565,0
258,8.600,61.198,83.636,107.220,89.407,108.109,77.683,0.985340,0.042617,-0.165045,0.007023,0
259,8.633,55.348,76.650,106.673,89.977,113.637,72.628,0.985994,0.042319,-0.161189,0.006538,0
260,8.667,63.645,86.559,113.479,82.887,128.192,59.317,0.008611,-0.004680,0.080926,0.996672,0
261,8.700,62.822,85.576,111.279,85.179,132.332,55.531,0.005133,0.002119,0.050056,0.998731,0
